File,Date,Time,Image quality,Location,Session,DateStart,Classifier,CommentsImages,ColourMarkings,EventStart,EventEnd,Duration,Species,JumpoutUse,ParksStaff,DirectionTravel,Total,Horses,DogsOnLeash,DogsOffLeash,AdultFemale,AdultMale,AdultUnknown,Subadult,YLY,YOY,Folder 
IMG_0460.JPG,03-Sep-12,1:18 PM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,,,,,,Hiker,None,No,,1,,,,,,,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0472.JPG,04-Sep-12,1:55 AM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,Briefly rolls in grass at base of marked tree,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0497.JPG,08-Sep-12,1:59 PM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,,,,,,Coyote,None,No,Left,2,,,,,,2,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0517.JPG,11-Sep-12,8:39 AM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,Rolls in grass at base of tree,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0528.JPG,12-Sep-12,5:29 AM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,,,,,,Snowshoe Hare,None,No,,1,,,,,,1,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0547.JPG,16-Sep-12,5:04 PM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,,,,,,White-tailed Deer,None,No,Right,1,,,,1,,,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0555.JPG,16-Sep-12,5:51 PM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0571.JPG,22-Sep-12,9:02 PM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,,,,,,Moose,None,No,Left,1,,,,,1,,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0593.JPG,27-Sep-12,2:45 PM,Ok,Cell 6 NW 2011/12,8,11-Aug-12,Code,,,,,,Hiker,None,Yes,,1,,,,,,,,,,Cell 6 NW_S2_11-Aug-12 to 27-Sep-12
IMG_0010.JPG,29-Sep-12,8:23 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Moose,None,No,Right,1,,,,,1,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0019.JPG,01-Oct-12,6:50 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0062.JPG,03-Oct-12,8:01 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,Images 22 to 117. Great colour sequence in snow. Rubbing tree.,"No collar or tags. Large, brown.",8:00:03,8:03:14,0:03:11,Grizzly Bear,None,No,,1,,,,,,1,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0130.JPG,03-Oct-12,8:23 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Moose,None,No,Left,1,,,,,1,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0165.JPG,04-Oct-12,1:38 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Moose,None,No,Left,1,,,,,1,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0176.JPG,04-Oct-12,2:00 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Moose,None,No,Right,1,,,,1,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0193.JPG,04-Oct-12,6:39 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Moose,None,No,Left,1,,,,1,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0215.JPG,06-Oct-12,5:31 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Moose,None,No,Left,1,,,,1,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0220.JPG,06-Oct-12,6:58 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Moose,None,No,Right,1,,,,,1,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0239.JPG,11-Oct-12,11:07 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Hunter,None,No,Right,1,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0343.JPG,12-Oct-12,10:19 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,Images 256 to 404,"B&W, but probably same brown bear captured earlier at site. No tags or collar.",22:14:10,22:24:00,0:09:50,Grizzly Bear,None,No,,1,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0408.JPG,13-Oct-12,9:33 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Hunter,None,No,Left,1,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0433.JPG,19-Oct-12,6:08 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,Images 418 to 494.,Brown. No tags or collar.,18:07:33,18:11:14,0:03:41,Grizzly Bear,None,No,,1,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0531.JPG,27-Oct-12,12:22 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,Sniffed and rolled in snow at site for almost 8 minutes.,,0:21:19,0:29:15,0:07:56,Coyote,None,No,,2,,,,,,2,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0704.JPG,27-Oct-12,8:48 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Hunter,None,No,Right,2,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0715.JPG,28-Oct-12,7:54 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Hunter,None,No,Right,3,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0727.JPG,29-Oct-12,8:06 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Hunter,None,No,Right,2,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0753.JPG,11-Nov-12,1:06 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Mule Deer,None,No,Right,1,,,,,1,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0759.JPG,14-Nov-12,10:09 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Bighorn Sheep,None,No,Right,1,,,,,1,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0764.JPG,14-Nov-12,4:23 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Bighorn Sheep,None,No,Right,1,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0774.JPG,15-Nov-12,2:55 AM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Coyote,None,No,Right,1,,,,,,1,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0786.JPG,16-Nov-12,7:46 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
IMG_0841.JPG,04-Dec-12,12:03 PM,Ok,Cell 6 NW 2011/12,9,27-Sep-12,Code,,,,,,Hiker,None,Yes,,2,,,,,,,,,,Cell 6 NW_S3_27-Sept-12 to 4-Dec-12
M0000102.JPG,22-Dec-12,11:37 AM,Ok,Cell 6 NW 2011/12,10,4-Dec-12,Code,,,,,,Bighorn Sheep,None,No,Right,1,,,,,1,,,,,Cell 6NW_S4_4-Dec-12 to 9-Jan-13
M0000505.JPG,03-Jan-13,11:55 AM,Ok,Cell 6 NW 2011/12,10,4-Dec-12,Code,,,,,,White-tailed Deer,None,No,Right,1,,,,,1,,,,,Cell 6NW_S4_4-Dec-12 to 9-Jan-13
M0000801.JPG,07-Jan-13,1:02 PM,Ok,Cell 6 NW 2011/12,10,4-Dec-12,Code,,,,,,White-tailed Deer,None,No,Away,1,,,,,,1,,,,Cell 6NW_S4_4-Dec-12 to 9-Jan-13
M0000903.JPG,08-Jan-13,12:57 PM,Ok,Cell 6 NW 2011/12,10,4-Dec-12,Code,,,,,,White-tailed Deer,None,No,Left,1,,,,,1,,,,,Cell 6NW_S4_4-Dec-12 to 9-Jan-13
M0001103.JPG,09-Jan-13,1:03 PM,Ok,Cell 6 NW 2011/12,10,4-Dec-12,Code,,,,,,Hiker,None,Yes,,2,,,,,,,,,,Cell 6NW_S4_4-Dec-12 to 9-Jan-13
IMG_0018.JPG,10-Jul-12,10:54 AM,Ok,Cell 5 SE 2011/12,7,7-Jul-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Cell 6 SE_Session 1_7-Jul-12 to 12-Aug-12
IMG_0043.JPG,17-Jul-12,3:29 PM,Ok,Cell 5 SE 2011/12,7,7-Jul-12,NH,,,,,,Moose,None,No,,1,,,,,,,,,,Cell 6 SE_Session 1_7-Jul-12 to 12-Aug-12
IMG_0123.JPG,04-Aug-12,5:49 AM,Ok,Cell 5 SE 2011/12,7,7-Jul-12,NH,,,,,,Mule Deer,None,No,,1,,,,,,,,,,Cell 6 SE_Session 1_7-Jul-12 to 12-Aug-12
IMG_0096.JPG,28-Jul-12,12:00 AM,Ok,Cell 5 SE 2011/12,7,7-Jul-12,NH,Possible hummingbird,,,,,Other,None,No,,1,,,,,,,,,,Cell 6 SE_Session 1_7-Jul-12 to 12-Aug-12
M0000504.JPG,17-Jul-12,4:41 AM,Ok,Cell 6 SW 2011/12,7,10-Jul-12,NH,,,,,,Elk,None,No,,1,,,,1,,,,,,Cell 6 NW_Session 1_10-Jul-12 to 12-Aug-12
M0001003.JPG,26-Jul-12,11:35 AM,Ok,Cell 6 SW 2011/12,7,10-Jul-12,NH,,,,,,Red Squirrel,None,No,,1,,,,,,,,,,Cell 6 NW_Session 1_10-Jul-12 to 12-Aug-12
M0000301.JPG,12-Jul-12,5:20 AM,Ok,Cell 6 SW 2011/12,7,10-Jul-12,NH,,,,,,White-tailed Deer,None,No,,1,,,,,,,,,,Cell 6 NW_Session 1_10-Jul-12 to 12-Aug-12
M0000701.JPG,17-Aug-12,10:45 AM,Ok,Cell 6 SW 2011/12,8,13-Aug-12,Code,,,,,,Red Squirrel,None,No,,1,,,,,,1,,,,Cell 6 SW_S2_13-Aug-12 to 19-Sep-12
M0002104.JPG,26-Aug-12,2:33 AM,Ok,Cell 6 SW 2011/12,8,13-Aug-12,Code,,,,,,Snowshoe Hare,None,No,,1,,,,,,1,,,,Cell 6 SW_S2_13-Aug-12 to 19-Sep-12
M0002805.JPG,29-Aug-12,10:34 PM,Ok,Cell 6 SW 2011/12,8,13-Aug-12,Code,,,,,,Flying Squirrel,None,No,,1,,,,,,1,,,,Cell 6 SW_S2_13-Aug-12 to 19-Sep-12
M0012804.JPG,11-Sep-12,12:39 AM,Ok,Cell 6 SW 2011/12,8,13-Aug-12,Code,Images 12701 to 12805. Less than 20 seconds at site - brief sniff in area.,,,,,Lynx,None,No,,1,,,,,,1,,,,Cell 6 SW_S2_13-Aug-12 to 19-Sep-12
M0019605.JPG,19-Sep-12,11:43 AM,Ok,Cell 6 SW 2011/12,8,13-Aug-12,Code,,,,,,Hiker,None,Yes,,2,,,,,,,,,,Cell 6 SW_S2_13-Aug-12 to 19-Sep-12
M0001501.JPG,20-Sep-12,1:08 PM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,,,,,,Red Squirrel,None,No,,1,,,,,,1,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0002405.JPG,23-Sep-12,9:54 PM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,,,,,,Snowshoe Hare,None,No,,1,,,,,,1,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0005002.JPG,01-Oct-12,11:06 PM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0005505.JPG,02-Oct-12,7:47 AM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0005901.JPG,03-Oct-12,3:39 PM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0006801.JPG,03-Oct-12,9:53 PM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,Urinates at site.,,,,,Coyote,None,No,,1,,,,,1,,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0007802.JPG,05-Oct-12,2:23 AM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0008903.JPG,06-Oct-12,7:39 PM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,Images 8602 to 9005,"One dark, one mixed.",,,,Wolf,None,No,Away,2,0,,,,,2,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0010102.JPG,10-Oct-12,10:53 AM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,,,,,,Coyote,None,No,,2,,,,,,2,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0012701.JPG,11-Oct-12,10:20 AM,Ok,Cell 6 SW 2011/12,9,19-Sep-12,Code,"Extended period at site, rolling on ground, jumping up at marked tree, biting at bark.",,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 6SW_S3_19-Sept-12 to 24-Oct-12
M0001405.JPG,02-Jan-12,1:14 PM,Ok,Cell 7 2011/12,1,14-Dec-11,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Cell 7_Session 1_14-Dec-11 to 01-Jan-12
M0001602.JPG,06-Jan-12,6:18 AM,Ok,Cell 7 2011/12,1,14-Dec-11,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Cell 7_Session 1_14-Dec-11 to 01-Jan-12
M0001001.JPG,27-Dec-11,9:43 PM,Ok,Cell 7 2011/12,1,14-Dec-11,NH,,,,,,Red Squirrel,None,No,,1,,,,,,,,,,Cell 7_Session 1_14-Dec-11 to 01-Jan-12
M0000202.JPG,18-Dec-11,9:59 PM,Ok,Cell 7 2011/12,1,14-Dec-11,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Cell 7_Session 1_14-Dec-11 to 01-Jan-12
M0000101.JPG,16-Jan-12,10:33 AM,Ok,Cell 7 2011/12,2,16-Jan-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Cell 7_Session 2_16-Jan-12 to 15-Feb-12
M0000101.JPG,17-Feb-12,12:07 PM,Ok,Cell 7 2011/12,3,17-Feb-12,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Cell 7_Session 3_17-Feb-12 to 11-Mar-12
M0000201.JPG,02-Mar-12,12:01 AM,Ok,Cell 7 2011/12,3,17-Feb-12,NH,possible flying squirrel,,,,,Unknown,None,No,,1,,,,,,,,,,Cell 7_Session 3_17-Feb-12 to 11-Mar-12
M0028505.JPG,04-Apr-12,8:29 AM,Ok,Cell 7 2011/12,4,13-Mar-12,NH,,,,,,Common Raven,None,No,,1,,,,,,,,,,Cell 7_Session 4_13-Mar-12 to 13-Apr-12
M0000803.JPG,31-Mar-12,10:47 PM,Ok,Cell 7 2011/12,4,13-Mar-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Cell 7_Session 4_13-Mar-12 to 13-Apr-12
M0000501.JPG,25-Mar-12,8:14 PM,Ok,Cell 7 2011/12,4,13-Mar-12,NH,,,,,,Flying Squirrel,None,No,,1,,,,,,,,,,Cell 7_Session 4_13-Mar-12 to 13-Apr-12
M0001002.JPG,02-Apr-12,7:44 PM,Ok,Cell 7 2011/12,4,13-Mar-12,NH,,,,,,Grizzly Bear,None,No,,1,,,,,,,,,,Cell 7_Session 4_13-Mar-12 to 13-Apr-12
M0029102.JPG,11-Apr-12,8:42 AM,Ok,Cell 7 2011/12,4,13-Mar-12,NH,,,,,,Red Squirrel,None,No,,1,,,,,,,,,,Cell 7_Session 4_13-Mar-12 to 13-Apr-12
M0000101.JPG,13-Mar-12,2:32 AM,Ok,Cell 7 2011/12,4,13-Mar-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Cell 7_Session 4_13-Mar-12 to 13-Apr-12
M0029201.JPG,12-Apr-12,5:18 AM,Ok,Cell 7 2011/12,4,13-Mar-12,NH,unknown bird,,,,,Unknown,None,No,,1,,,,,,,,,,Cell 7_Session 4_13-Mar-12 to 13-Apr-12
M0000101.JPG,16-Apr-12,2:53 PM,Ok,Cell 7 2011/12,5,16-Apr-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Cell 7_Session 5_16-Apr-12 to 27-May-12
M0004805.JPG,16-May-12,6:58 AM,Ok,Cell 7 2011/12,5,16-Apr-12,NH,,,,,,Mule Deer,None,No,,1,,,,,,,,,,Cell 7_Session 5_16-Apr-12 to 27-May-12
M0001204.JPG,20-Apr-12,4:40 AM,Ok,Cell 7 2011/12,5,16-Apr-12,NH,,,,,,Red Squirrel,None,No,,1,,,,,,,,,,Cell 7_Session 5_16-Apr-12 to 27-May-12
M0000203.JPG,17-Apr-12,12:51 AM,Ok,Cell 7 2011/12,5,16-Apr-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Cell 7_Session 5_16-Apr-12 to 27-May-12
M0007303.JPG,23-May-12,5:20 PM,Ok,Cell 7 2011/12,5,16-Apr-12,NH,,,,,,White-tailed Deer,None,No,,1,,,,,,,,,,Cell 7_Session 5_16-Apr-12 to 27-May-12
M0010101.JPG,17-Jun-12,11:19 PM,Ok,Cell 7 2011/12,6,29-May-12,NH,,,,,,Moose,None,No,,1,,,,,,,,,,Cell 7_Session 6_29-May-12 to 27-Jun-12
M0000102.JPG,29-May-12,7:51 AM,Ok,Cell 7 2011/12,6,29-May-12,NH,,,,,,Mule Deer,None,No,,1,,,,,,,,,,Cell 7_Session 6_29-May-12 to 27-Jun-12
M0001203.JPG,30-May-12,12:06 AM,Ok,Cell 7 2011/12,6,29-May-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Cell 7_Session 6_29-May-12 to 27-Jun-12
M0005501.JPG,11-Jun-12,11:24 AM,Ok,Cell 7 2011/12,6,29-May-12,NH,,,,,,White-tailed Deer,None,No,,1,,,,,,,,,,Cell 7_Session 6_29-May-12 to 27-Jun-12
M0009001.JPG,07-Jul-12,7:18 AM,Ok,Cell 7 2011/12,7,29-Jun-12,NH,,,,,,Cougar,None,No,,1,,,,,,,,,,Cell 7_Session 7_29-Jun-12 to 25-Jul-12
M0011604.JPG,12-Jul-12,4:58 AM,Ok,Cell 7 2011/12,7,29-Jun-12,NH,,,,,,Coyote,None,No,,1,,,,,,,,,,Cell 7_Session 7_29-Jun-12 to 25-Jul-12
M0025303.JPG,24-Jul-12,9:10 PM,Ok,Cell 7 2011/12,7,29-Jun-12,NH,,,,,,Flying Squirrel,None,No,,1,,,,,,,,,,Cell 7_Session 7_29-Jun-12 to 25-Jul-12
M0014805.JPG,21-Jul-12,6:19 PM,Ok,Cell 7 2011/12,7,29-Jun-12,NH,,,,,,Hiker,None,No,,1,,,,,,,,,,Cell 7_Session 7_29-Jun-12 to 25-Jul-12
M0004102.JPG,01-Jul-12,8:31 AM,Ok,Cell 7 2011/12,7,29-Jun-12,NH,,,,,,Moose,None,No,,1,,,,,,,,,,Cell 7_Session 7_29-Jun-12 to 25-Jul-12
M0001702.JPG,30-Jun-12,4:49 AM,Ok,Cell 7 2011/12,7,29-Jun-12,NH,,,,,,Mule Deer,None,No,,1,,,,,,,,,,Cell 7_Session 7_29-Jun-12 to 25-Jul-12
M0000202.JPG,29-Jun-12,9:09 PM,Ok,Cell 7 2011/12,7,29-Jun-12,NH,,,,,,Snowshoe Hare,None,No,,1,,,,,,,,,,Cell 7_Session 7_29-Jun-12 to 25-Jul-12
M0006903.JPG,05-Jul-12,7:20 PM,Ok,Cell 7 2011/12,7,29-Jun-12,NH,,,,,,White-tailed Deer,None,No,,1,,,,,,,,,,Cell 7_Session 7_29-Jun-12 to 25-Jul-12
M0000102.JPG,26-Jul-12,9:05 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Snowshoe Hare,None,No,,1,,,,,,1,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0000405.JPG,27-Jul-12,9:00 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,White-tailed Deer,None,No,Away,1,,,,1,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0020201.JPG,09-Aug-12,4:03 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,White-tailed Deer,None,No,Towards,1,,,,,,,,,1,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0020905.JPG,10-Aug-12,6:38 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,White-tailed Deer,None,No,Towards,1,,,,1,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0021303.JPG,12-Aug-12,10:45 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,White-tailed Deer,None,No,Right,1,,,,1,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0027205.JPG,16-Aug-12,8:15 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Mule Deer,None,No,Towards,1,,,,,1,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0029901.JPG,21-Aug-12,8:24 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Unknown Deer,None,No,Left,1,,,,,,1,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0030004.JPG,21-Aug-12,9:37 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,White-tailed Deer,None,No,Right,1,,,,1,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0030202.JPG,21-Aug-12,6:46 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Mule Deer,None,No,Left,1,,,,1,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0030905.JPG,23-Aug-12,8:17 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Mule Deer,None,No,Towards,1,,,,1,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0031601.JPG,23-Aug-12,8:42 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Hiker,None,No,Left,3,,3,,,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0034504.JPG,26-Aug-12,6:47 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,Cattle,,,,,Other,None,No,,6,,,,,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0036401.JPG,26-Aug-12,8:04 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Unknown Deer,None,No,Left,2,,,,,,2,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0064504.JPG,28-Aug-12,2:49 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Unknown Deer,None,No,Left,2,,,,1,,,,,1,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0068503.JPG,31-Aug-12,7:33 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Coyote,None,No,Towards,1,,,,,,1,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0068805.JPG,31-Aug-12,10:07 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0069105.JPG,31-Aug-12,9:14 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0070202.JPG,01-Sep-12,6:35 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Mule Deer,None,No,,1,,,,1,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0070605.JPG,01-Sep-12,10:56 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Mule Deer,None,No,Towards,1,,,,1,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0070803.JPG,03-Sep-12,8:17 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Red Squirrel,None,No,,1,,,,,,1,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0070905.JPG,03-Sep-12,10:40 PM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Flying Squirrel,None,No,,1,,,,,,1,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0071303.JPG,06-Sep-12,10:05 AM,Ok,Cell 7 2011/12,8,26-Jul-12,Code,,,,,,Hiker,None,Yes,,2,,,,,,,,,,Cell 7_S8_26-Jul-12 to 6-Sep-12
M0004602.JPG,10-Sep-12,10:00 PM,Ok,Cell 7 2011/12,9,6-Sep-12,Code,,,,,,Coyote,None,No,Towards,1,,,,,,1,,,,Cell 7_S9_06-Sep-12 to 29-Sep-12
M0005903.JPG,14-Sep-12,4:19 PM,Ok,Cell 7 2011/12,9,6-Sep-12,Code,,,,,,Coyote,None,No,Left,1,,,,,,1,,,,Cell 7_S9_06-Sep-12 to 29-Sep-12
M0006605.JPG,14-Sep-12,7:51 PM,Ok,Cell 7 2011/12,9,6-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 7_S9_06-Sep-12 to 29-Sep-12
M0007602.JPG,14-Sep-12,11:30 PM,Ok,Cell 7 2011/12,9,6-Sep-12,Code,,,,,,Coyote,None,No,Towards,1,,,,,,1,,,,Cell 7_S9_06-Sep-12 to 29-Sep-12
M0007902.JPG,15-Sep-12,4:17 PM,Ok,Cell 7 2011/12,9,6-Sep-12,Code,,,,,,Coyote,None,No,,1,,,,,,1,,,,Cell 7_S9_06-Sep-12 to 29-Sep-12
M0009401.JPG,17-Sep-12,9:47 PM,Ok,Cell 7 2011/12,9,6-Sep-12,Code,,,,,,Coyote,None,No,Away,1,,,,,,1,,,,Cell 7_S9_06-Sep-12 to 29-Sep-12
M0009604.JPG,18-Sep-12,11:16 PM,Ok,Cell 7 2011/12,9,6-Sep-12,Code,,,,,,Coyote,None,No,Away,1,,,,,,1,,,,Cell 7_S9_06-Sep-12 to 29-Sep-12
M0010205.JPG,21-Sep-12,2:30 AM,Ok,Cell 7 2011/12,9,6-Sep-12,Code,,,,,,Mule Deer,None,No,Left,1,,,,,1,,,,,Cell 7_S9_06-Sep-12 to 29-Sep-12
