"site","radius","Road_Hard Surface","Road_Vegetated Verge","Seismic line","Cut Blocks","Road_Trail (Vegetated)","Well Site","Reservoirs","Transmission Line","Pipeline","Rural (Residential_Industrial)","Other Disturbed Vegetation","Cultivation (Crop_Pasture/Bare Ground)","Borrow-Pits_Dugouts/Sumps","Canals","Industrial Site Rural","Road – Hard Surface","Road – Vegetated Verge","Rail – Hard Surface","Rail – Vegetated Verge","Mine Site","Rail_Hard Surface","Rail_Vegetated Verge","Urban","High Density Livestock Operation","Municipal (Water and Sewage)","dense_conifer","moderate_conifer","open_conifer","mixed","herb","snow_or_ice","shrub","barren","water","broadleaf","cloud_or_no_data","treed_wetland","agriculture","open_wetland","shadow_or_no_data","unknown","mean_ndvi_2008","mean_ndvi_2012","mean_tri"
"16",5000,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.117690239,23.37978984,8.416609035,1.855667228,7.755361332,0.239328234,3.24681648,0,48.6062943,0.055856249,0.326559014,0,0,0,0,0,4694.467797,4803.867797,4.777812347
"16",5250,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.411042496,23.81429549,8.641778529,2.64121953,7.433902639,0.288587027,3.100988451,0,47.2055734,0.146218991,0.316370149,0,0,0,0,0,4755.047268,4876.000614,4.828439952
"16",5500,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.721343531,24.39087026,8.878777794,3.126797731,7.25271584,0.287899454,3.136385228,0,45.70378541,0.201189001,0.300210944,0,0,0,0,0,4842.960806,4965.457447,4.860724066
"16",5750,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.850640514,24.76993661,8.811210182,3.286039051,7.738385503,0.263408952,3.236562328,0,44.54983559,0.210553866,0.283402854,0,0,0,0,0,4919.634271,5049.26087,4.852457063
"16",6000,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97380917,24.71909029,8.509022308,3.184150735,8.710464735,0.241915513,3.36537331,0,43.79838785,0.209691718,0.288070447,0,0,0,0,0,5001.213478,5149.845429,4.846505251
"16",6250,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39192674,24.32473594,8.233545042,3.041155955,9.371959693,0.223756805,3.36334607,0,43.57454703,0.203054923,0.271950899,0,0,0,0,0,5059.886334,5213.799566,4.827509118
"16",6500,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.837877829,23.95722044,8.075937522,2.906808844,10.06940804,0.260805166,3.425731567,0,43.02052886,0.192745912,0.252915098,0,0,0,0,0,5118.877412,5282.607717,4.793737505
"16",6750,0,0,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101768571,23.49167509,7.897785479,2.858405328,10.82892708,0.258344566,3.649793779,0,42.49639394,0.182357613,0.23452758,0,0,0,0,0,5160.231744,5325.621088,4.76103201
"16",7000,0,0,0.05,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.282691424,23.11322521,7.876835975,2.847517036,11.3231202,0.339367088,3.68286961,0,42.1179536,0.196411496,0.219990326,0,0,0,0,0,5177.244444,5340.781944,4.745234666
"16",7250,0,0,0.05,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.397548531,22.75199039,7.761010145,2.772303359,11.59696125,0.399286977,3.63687635,0,42.24645852,0.192938939,0.244606537,0,0,0,0,0,5169.154592,5324.141332,4.726874813
"16",750,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.59285116,17.8573507,4.219315757,0,11.01751517,8.021137146,8.261811811,0,39.02987223,0,0,0,0,0,0,0,6376.78125,6704.4375,2.271912131
"16",7500,0,0,0.05,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.347759365,22.38049535,7.654309253,2.681233598,11.88640547,0.633108744,3.579501739,0,42.41660488,0.182722641,0.237841147,0,0,0,0,0,5163.240556,5308.441825,4.712476471
"16",7750,0,0,0.05,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.301764483,22.04080194,7.566047378,2.628558465,12.16691817,0.89309344,3.559375704,0,42.41629434,0.201908607,0.22522073,0,0,0,0,0,5160.067533,5298.100311,4.689573411
"16",8000,0,0,0.05,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160024374,21.76811918,7.541760069,2.580279506,12.20183292,1.154528043,3.556104739,0,42.56600729,0.2181494,0.253177838,0,0,0,0,0,5142.683386,5276.598461,4.692900636
"16",8250,0,0,0.04,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.969819426,21.47096248,7.555008783,2.523177183,12.03531197,1.398175387,3.550628975,0.040411624,42.9143043,0.213366706,0.328816841,0,0,0,0,0,5112.292361,5246.454093,4.700679189
"16",8500,0,0,0.04,0.01,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833639025,21.24857539,7.622832403,2.436546344,11.86954335,1.610334717,3.492754216,0.079392956,43.12752736,0.208168057,0.470670906,0,0,0,0,0,5071.884299,5215.565595,4.681457901
"22",1000,0,0,0,0,0,0,44.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.83067933,8.98958755,1.337957244,0,2.103302501,46.0562814,0.200535228,0,8.481582156,0,0,0,0,0,0,0,5961.166667,5304.983333,1.14913926
"22",1250,0,0,0,0,0,0,42.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.52460221,10.41948022,1.416473719,0.227186491,7.35394886,43.89396944,0.128342546,0,7.840537601,0.19534294,0,0,0,0,0,0,5978.548387,5493.731183,1.513803249
"22",1500,0,0,0,0,0,0,40.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.37187719,12.86932098,2.339585927,0.260068814,8.755490976,41.19226573,0.368553069,0,8.677231016,0.165521141,0,0,0,0,0,0,5736.598485,5453.818182,1.969484142
"22",1750,0,0,0.01,0,0,0,38.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56170642,15.27113588,3.223467081,0.224505912,6.812548246,38.32444648,0.514153991,0,12.94634518,0.121607369,0,0,0,0,0,0,5355.723757,5259.662983,2.741985182
"22",2000,0,0,0.01,0,0,0,36.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57359307,17.60780236,4.671048171,0.21860733,6.026079886,35.90449015,0.459131109,0,15.43890885,0.100267614,0,0,0,0,0,0,5100.060086,5109.034335,3.162672972
"22",2250,0,0,0.02,0,0,0,34.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.82587065,18.72820229,5.006881198,0.198059485,7.610430521,33.59620504,0.74384055,0,16.21123088,0.079223794,0,0,0,0,0,0,4874.675676,4888.307432,3.329374912
"22",250,0,0,0,0,0,0,46.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.55171743,6.458996362,0.458366236,0,0,36.53044332,0,0,0,0,0,0,0,0,0,0,7098.666667,6291.333333,1.14596504
"22",2500,0,0,0.03,0,0,0,31.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09277089,18.63773241,5.787568236,0.218916463,7.643828236,31.13041416,1.095520524,0,17.32902102,0.064171273,0,0,0,0,0,0,4829.098093,4762.313351,3.424746104
"22",2750,0,0,0.06,0,0,0,29.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.18297512,17.76719067,6.201834206,0.196983837,7.303757429,28.71213811,1.128452716,0,19.45358787,0.05303411,0,0,0,0,0,0,4787.751693,4718.724605,3.451184187
"22",3000,0,0,0.07,0,0,0,26.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.50477931,16.95555684,6.253179443,0.181436635,7.298381573,26.52841312,1.174657578,0,22.05580254,0.047746483,0,0,0,0,0,0,4771.06403,4668.193974,3.441002486
"22",3250,0.01,0.02,0.09,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.83427392,17.84762675,6.566897042,0.15730908,7.43189529,23.55220679,1.303175096,0,23.26589288,0.040683394,0,0,0,0,0,0,4785.177134,4647.483092,3.577858427
"22",3500,0.13,0.19,0.11,0,0,0,20.96,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.64166699,18.10885128,6.947916032,0.135638988,8.273559261,20.82368976,1.704481867,0,23.32908039,0.035079049,0,0,0,0,0,0,4845.631215,4637.016575,3.643642541
"22",3750,0.18,0.27,0.11,0,0,0,19.35,0,0,0,0.25,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,20.77106714,18.30543015,6.761935961,0.120193813,8.438901635,19.00091161,1.898555909,0,24.67241097,0.030557749,0,0,0,0,0,0,4875.219807,4645.69686,3.633764228
"22",4000,0.2,0.3,0.12,0,0,0,18.55,0,0,0,0.29,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,20.12963143,18.5317349,7.002507221,0.105639093,8.285353625,18.12088794,1.961762638,0,25.83558954,0.026857397,0,0,0,0,0,0,4891.901899,4614.988397,3.597968054
"22",4250,0.23,0.33,0.12,0,0,0,17.69,0,0,0,0.34,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,19.51499685,18.49492975,7.175433769,0.093576498,8.166934444,17.2132749,2.092410095,0,27.16665983,0.023790635,0.057960952,0,0,0,0,0,4899.397749,4621.695122,3.637146395
"22",4500,0.21,0.31,0.14,0,0.01,0,16.58,0,0,0,0.39,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,19.20370868,19.13112721,7.43612585,0.084892614,8.217931225,16.19046071,2.117554595,0,27.53470262,0.021220659,0.062247267,0,0,0,0,0,4904.825941,4659.878661,3.716302766
"22",4750,0.23,0.33,0.14,0,0.03,0,15.53,0.04,0,0,0.42,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,18.63575483,19.94178381,7.452816954,0.082531317,8.281788538,15.30053091,2.257012234,0,27.97284239,0.019045688,0.055867353,0,0,0,0,0,4929.41203,4699.699248,3.760456718
"22",500,0,0,0,0,0,0,51.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.19847576,6.78513508,0.229183118,0,0,45.78704523,0,0,0,0,0,0,0,0,0,0,5532.866667,4752.6,1.046080745
"22",5000,0.23,0.33,0.14,0,0.04,0,14.58,0.09,0,0,0.41,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,18.12859405,20.28648883,7.490739204,0.074484513,8.392532351,14.3353372,2.194171399,0,29.00798926,0.017188734,0.072451261,0,0,0,0,0,4926.456832,4726.588035,3.770116699
"22",5250,0.23,0.33,0.14,0,0.05,0,13.6,0.13,0,0.04,0.41,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,17.72279724,20.28859004,7.379795789,0.080361523,8.150349688,13.32752157,2.145410231,0,30.76949926,0.015590688,0.120057521,0,0,0,0,0,4923.831689,4749.168927,3.775446339
"22",5500,0.24,0.34,0.14,0,0.06,0,12.65,0.16,0,0.1,0.4,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,17.62552616,20.34838179,7.230084509,0.08144524,7.858184281,12.40464814,2.083592332,0,32.1764082,0.014205565,0.177500174,0,0,0,0,0,4910.362921,4771.525281,3.778884758
"22",5750,0.27,0.39,0.14,0,0.06,0,11.82,0.18,0,0.12,0.44,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,17.70104226,20.33178339,7.087298594,0.084605723,7.494968801,11.59900347,2.085110901,0,33.3668315,0.014730106,0.234600548,0,0,0,0,0,4887.360041,4781.377504,3.776634802
"22",6000,0.28,0.41,0.14,0.03,0.06,0,11.11,0.19,0,0.14,0.53,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,17.63821468,20.29555492,7.09495314,0.08435212,7.312156492,10.91161396,2.019222713,0,34.39592063,0.01352817,0.234460295,0,0,0,0,0,4864.828302,4791.259906,3.775885113
"22",6250,0.28,0.4,0.15,0.03,0.06,0,10.43,0.19,0,0.15,0.53,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,17.8306033,20.28909927,7.014063793,0.08770024,7.023638445,10.22885765,2.001461809,0,35.29109268,0.012467562,0.220995451,0,0,0,0,0,4834.283478,4785.833478,3.780557337
"22",6500,0.26,0.38,0.16,0.03,0.05,0,9.76,0.19,0,0.17,0.49,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,18.08940763,20.25061783,6.9052992,0.092454674,6.638467318,9.581957712,2.029472179,0,36.16787575,0.011526962,0.232901516,0,0,0,0,0,4790.3,4755.875502,3.781744449
"22",6750,0.25,0.36,0.17,0.03,0.06,0,9.18,0.19,0,0.16,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34651239,20.21114015,6.683454321,0.11261489,6.283674288,9.014562699,2.018037802,0,37.06595382,0.010688925,0.253340639,0,0,0,0,0,4780.498137,4754.9538,3.747010494
"22",7000,0.25,0.36,0.18,0.02,0.06,0,8.65,0.19,0,0.15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.43275054,20.26610347,6.574735918,0.118116106,6.141278891,8.574366859,2.024862984,0,37.61285753,0.009939064,0.24496869,0,0,0,0,0,4770.753197,4758.608019,3.710184578
"22",7250,0.26,0.37,0.19,0.02,0.06,0,8.15,0.19,0,0.15,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7503133,20.3033477,6.556881151,0.122074134,6.013496799,8.100837235,2.048276713,0,37.86712329,0.009265429,0.22836558,0,0,0,0,0,4778.74154,4773.910409,3.679802684
"22",750,0,0,0,0,0,0,47.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.66702461,8.892894706,1.492738815,0,0,46.56759973,0.356507073,0,5.023095899,0,0,0,0,0,0,0,6028.151515,5144.666667,1.047945584
"22",7500,0.25,0.36,0.2,0.02,0.06,0,7.7,0.19,0,0.14,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01402323,20.36456586,6.497221979,0.12665662,5.910965684,7.6815437,2.071989754,0,38.11096035,0.008658029,0.213394948,0,0,0,0,0,4795.316853,4801.567079,3.660756682
"22",7750,0.23,0.34,0.21,0.02,0.07,0,7.29,0.18,0,0.13,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35744559,20.5618181,6.470618326,0.136803401,5.873659577,7.276504856,2.101435906,0,38.00720197,0.009421218,0.205073439,0,0,0,0,0,4799.667984,4812.393845,3.645041148
"22",8000,0.22,0.32,0.21,0.02,0.07,0,6.89,0.18,0,0.12,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4750414,20.83237561,6.459127276,0.13866434,6.070165446,6.870952637,2.04189803,0,37.90301951,0.009847712,0.198891099,0,0,0,0,0,4819.870557,4837.043501,3.633201095
"22",8250,0.21,0.3,0.22,0.02,0.07,0,6.53,0.18,0,0.11,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49772398,21.07480513,6.411457791,0.138622728,6.162027646,6.579448511,2.042258246,0,37.87213563,0.00970101,0.211803067,0,0,0,0,0,4837.130608,4856.419242,3.622077489
"22",8500,0.21,0.31,0.22,0.02,0.07,0,6.2,0,0,0.11,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.59137971,21.32306043,6.353466641,0.13751657,6.307194246,6.405964025,2.013812286,0,37.63999332,0.010705786,0.21689129,0,0,0,0,0,4865.685472,4890.634697,3.617871751
"22S",1000,0,0,0,0,0,0,17.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.84519856,8.425021877,1.952361358,0.021584103,18.31110183,19.58044117,0.200535228,0,17.66360247,0,0,0,0,0,0,0,6244.254237,5827.305085,2.327185702
"22S",1250,0,0,0,0,0,0,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.34813141,9.405056918,2.725560353,0.018334649,12.61423882,23.57048907,0.238539328,0,22.07955199,0,0,0,0,0,0,0,6025.526882,5482.83871,2.984727215
"22S",1500,0,0,0,0,0,0,24.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.49460304,12.40878349,3.398713474,0.052809872,9.088816309,24.53266067,0.280335611,0,22.7431791,0,0,0,0,0,0,0,5513.736842,5407.669173,3.436530282
"22S",1750,0,0,0.02,0,0,0,25.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.38057021,16.95259499,5.031915458,0.243214738,7.439831036,24.75282156,0.780084207,0,22.28792905,0.130961782,0,0,0,0,0,0,5109.307692,5220.510989,3.746014246
"22S",2000,0,0,0.01,0,0,0,25.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.37444712,18.57606437,5.987146068,0.272158344,6.570344044,24.90273709,1.047853233,0,22.16891314,0.100267614,0,0,0,0,0,0,4881.90678,4918.25,3.841780246
"22S",2250,0,0,0.02,0,0,0,24.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.74818312,19.77029991,6.966603996,0.277283279,6.02378689,24.11266883,1.190733117,0,22.831156,0.079223794,0,0,0,0,0,0,4815.156146,4781.554817,3.925918043
"22S",2500,0,0,0.02,0,0,0,23.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67710568,19.56111089,7.352562101,0.238350443,6.803385691,23.37351433,1.211616405,0,23.71813022,0.064171273,0,0,0,0,0,0,4710.540984,4699.737705,3.86075602
"22S",2750,0,0,0.04,0,0,0,22.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36430752,19.25102418,7.424204968,0.196983837,7.160763426,22.55372487,1.236776784,0,24.7591347,0.05303411,0,0,0,0,0,0,4624.09396,4604.161074,3.805298779
"22S",3000,0,0,0.07,0,0,0,21.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.42795727,19.13243079,7.334634622,0.16870424,7.065915326,21.4326346,1.410685345,0,25.98243093,0.044563384,0,0,0,0,0,0,4583.140684,4540.665399,3.766662537
"22S",3250,0,0,0.08,0,0,0,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.86457385,18.52773002,7.21834272,0.150069849,7.04930584,20.55097373,1.412041002,0,27.18623883,0.040683394,0,0,0,0,0,0,4547.8064,4472.4048,3.743284554
"22S",3500,0,0,0.08,0,0,0,19.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.47626478,18.15126687,7.114623928,0.135638988,7.322370334,19.28769555,1.514898487,0,27.96212536,0.035079049,0,0,0,0,0,0,4579.222683,4453.150761,3.758757553
"22S",3750,0.01,0.01,0.09,0,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53980978,17.92425492,7.242743019,0.11815663,7.704181799,17.56754364,1.772769211,0,29.04056344,0.030557749,0.059386037,0,0,0,0,0,4628.909856,4441.979567,3.830663395
"22S",4000,0.1,0.15,0.12,0,0,0,15.96,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.89570361,17.76218706,7.218088313,0.1038486,8.062390383,15.86076536,1.993314791,0,29.99802805,0.026857397,0.078781697,0,0,0,0,0,4663.925611,4492.273114,3.876251387
"22S",4250,0.13,0.2,0.12,0,0,0,15.01,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.43773498,17.6668853,7.320218722,0.093576498,8.313419677,14.87926375,2.072986994,0,31.12230636,0.023790635,0.069785863,0,0,0,0,0,4708.966229,4540.664165,3.863582874
"22S",4500,0.15,0.22,0.12,0,0,0,14.7,0,0,0,0.21,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,17.85881179,18.00657154,7.473847067,0.083467926,8.284002816,14.58275987,2.057045684,0,31.5482757,0.021220659,0.083968548,0,0,0,0,0,4714.537815,4557.222689,3.809763177
"22S",4750,0.18,0.26,0.12,0,0,0,14.34,0,0,0,0.26,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,17.45682897,18.39715537,7.500725974,0.074913041,8.411742725,14.16800051,2.179847419,0,31.68627766,0.019045688,0.105432846,0,0,0,0,0,4726.945154,4583.461307,3.864733535
"22S",500,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.67399028,6.157539559,4.189037725,0,12.49394739,0.594736563,0.802140913,0,20.08839605,0,0,0,0,0,0,0,7103.625,6433.875,1.203168758
"22S",5000,0.17,0.25,0.13,0,0.01,0,13.65,0,0,0,0.3,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,16.86995305,18.79318087,7.50158306,0.073338598,8.475860311,13.43704456,2.153424652,0,32.56020903,0.017188734,0.11818912,0,0,0,0,0,4714.179348,4595.85462,3.93104446
"22S",5250,0.19,0.27,0.13,0,0.02,0,12.93,0.01,0,0,0.35,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,16.23559797,18.82994408,7.368765005,0.072756545,8.180524243,12.74414267,2.100540645,0,34.25245604,0.015590688,0.199655029,0,0,0,0,0,4697.802211,4593.974816,3.973203755
"22S",5500,0.19,0.27,0.13,0,0.03,0,12.26,0.07,0,0,0.34,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,15.75201854,18.57411098,7.304673434,0.070080788,8.184646619,12.03104833,2.115507921,0,35.69132026,0.014205565,0.262364658,0,0,0,0,0,4670.76065,4580.343049,3.98220985
"22S",5750,0.19,0.28,0.14,0,0.04,0,11.5,0.1,0,0.06,0.34,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,15.47107904,18.64313535,7.216946949,0.074439063,7.990360526,11.26686011,2.02484123,0,37.03059687,0.012997152,0.268720782,0,0,0,0,0,4638.622622,4558.814396,3.974392227
"22S",6000,0.2,0.29,0.14,0.02,0.05,0,10.79,0.13,0,0.09,0.33,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,15.49452554,18.97065396,7.268768057,0.080023644,7.526809124,10.58054759,2.116698035,0,37.69059234,0.01352817,0.257831008,0,0,0,0,0,4619.90429,4546.05422,3.968064394
"22S",6250,0.23,0.33,0.14,0.03,0.05,0,10.18,0.15,0,0.11,0.36,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,15.65251759,19.35901416,7.183474137,0.076272142,7.041577524,9.994245305,2.14707301,0,38.27084194,0.012467562,0.262494732,0,0,0,0,0,4610.193562,4536.039582,3.955671501
"22S",6500,0.25,0.35,0.14,0.03,0.05,0,9.62,0.16,0,0.13,0.43,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,15.87239668,19.50816775,7.00976793,0.072552052,6.693714709,9.451813423,2.152022533,0,38.94806518,0.011526962,0.279950111,0,0,0,0,0,4610.294636,4548.435548,3.910341683
"22S",6750,0.24,0.35,0.15,0.03,0.05,0,9.04,0.17,0,0.15,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.20959861,19.53464779,6.870597952,0.085357344,6.457130544,8.90294147,2.056051395,0,39.60951605,0.010688925,0.263450553,0,0,0,0,0,4602.014536,4561.612374,3.866632374
"22S",7000,0.23,0.33,0.15,0.02,0.05,0,8.52,0.17,0,0.15,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.57273449,19.48789617,6.745784701,0.091826451,6.296510181,8.425434494,2.050182664,0,40.07470268,0.009939064,0.24496869,0,0,0,0,0,4622.110612,4603.829589,3.837772163
"22S",7250,0.23,0.33,0.16,0.02,0.05,0,8.06,0.17,0,0.14,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.88747199,19.56281917,6.73460586,0.109920502,6.330170581,8.00207545,2.133790119,0,40.00149703,0.009265429,0.22836558,0,0,0,0,0,4635.679495,4638.332794,3.814127009
"22S",750,0,0,0,0,0,0,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7614087,5.364909968,2.720596298,0,20.87827245,10.2824086,0.356507073,0,16.63570693,0,0,0,0,0,0,0,6709.03125,6377,1.704729252
"22S",7500,0.23,0.33,0.16,0.02,0.05,0,7.62,0.17,0,0.14,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.23359573,19.71453067,6.785917287,0.109558978,6.35500282,7.632853517,2.197317473,0,39.74187781,0.010185916,0.219142202,0,0,0,0,0,4663.733353,4669.964748,3.788257056
"22S",7750,0.23,0.33,0.17,0.02,0.05,0,7.22,0.17,0,0.13,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59842728,19.93206395,6.741653629,0.111146294,6.278273859,7.230164185,2.154213566,0,39.73542268,0.00953936,0.209076578,0,0,0,0,0,4680.700424,4684.573126,3.766576909
"22S",8000,0.22,0.32,0.18,0.02,0.05,0,6.85,0.17,0,0.12,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88263892,20.01304477,6.649971107,0.116029015,6.342471644,6.844327304,2.06184473,0,39.86273454,0.008952466,0.217967977,0,0,0,0,0,4701.043985,4706.851086,3.758414554
"22S",8250,0.21,0.3,0.19,0.02,0.06,0,6.48,0.16,0,0.11,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.10429554,20.29942249,6.56586574,0.125731737,6.419765041,6.464004078,2.050116089,0,39.73598295,0.009259924,0.225539975,0,0,0,0,0,4720.135128,4729.470706,3.743454954
"22S",8500,0.2,0.29,0.2,0.02,0.06,0,6.16,0,0,0.11,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2623,20.75769139,6.474557545,0.128319801,6.437540282,6.156760435,2.032424998,0,39.5208097,0.009912765,0.219666644,0,0,0,0,0,4755.629256,4770.049307,3.731529764
"23S",5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.838787261,13.97692543,3.000031437,0.009167029,7.753020911,0.017329536,6.931242552,0,60.95972444,0,1.218311792,0,0,0,2.607453569,0.687982593,4102.39612,4017.158754,4.546196604
"23S",6000,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.034894027,15.35415265,3.117678052,0.024953229,7.733148952,0.015915494,7.340113359,0,58.73358658,0.001591549,1.173340576,0,0,0,2.838757682,0.631845124,4215.959117,4126.381109,4.501379755
"23S",6250,0.05,0.1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.278761289,16.64314677,3.388407577,0.046801937,7.364033718,0.01466772,7.555327832,0,56.83924109,0.001466772,1.197505087,0,0,0,3.088310367,0.582308466,4332.836876,4233.449024,4.462213823
"23S",6500,0.07,0.14,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.419371924,17.88350223,3.533724948,0.071648639,7.184128958,0.013561131,7.539482931,0,55.42182394,0.00203417,1.178507626,0,0,0,3.213816593,0.53837691,4418.969466,4302.76135,4.433685231
"23S",6750,0.08,0.17,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.568999995,19.09940397,3.597553568,0.087720694,7.049300173,0.012575205,7.391682834,0,54.48185557,0.003143801,1.141318468,0,0,0,3.063948791,0.502476202,4493.868284,4361.775,4.404361213
