CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
20,1500,131,7032720.59,7013,8201,1188,7793.541985,208.8068708
21,1500,132,7086405.48,6700,8742,2042,8138.924242,320.003992
22,1500,132,7086405.48,-1724,9795,11519,5453.818182,3052.307378
23,1500,137,7354829.93,961,8824,7863,5553.912409,2396.66093
24,1500,133,7140090.37,6882,8387,1505,7835.195489,342.4506212
25,1500,137,7354829.93,5976,8195,2219,7286.890511,416.4507959
26,1500,133,7140090.37,6943,8316,1373,7752.368421,215.8549873
27,1500,131,7032720.59,6763,8200,1437,7752.793893,305.0729538
28,1500,131,7032720.59,6224,8101,1877,7432.633588,503.6066441
29,1500,133,7140090.37,6475,8387,1912,7767.954887,291.8059625
31,1500,133,7140090.37,6715,8058,1343,7668.87218,212.2982515
32,1500,135,7247460.15,6083,8208,2125,7351.488889,388.5428213
33,1500,132,7086405.48,6685,7894,1209,7378.651515,244.695698
34,1500,134,7193775.26,5586,8161,2575,7054.746269,450.8452044
10A,1500,131,7032720.59,1913,8381,6468,6915.381679,1688.157853
10NE,1500,131,7032720.59,5110,8595,3485,7711.541985,561.8581123
10NW,1500,132,7086405.48,2565,8727,6162,7978.818182,848.7023055
10SW,1500,131,7032720.59,1862,8920,7058,6171.389313,2008.429912
11NE,1500,133,7140090.37,2154,8053,5899,6680.984962,1118.177431
11NW,1500,133,7140090.37,3072,8976,5904,7504.526316,831.5889183
11SE,1500,133,7140090.37,2710,8427,5717,7314.43609,816.6423588
17NW,1500,132,7086405.48,4739,9571,4832,7668.727273,595.3709449
17SE,1500,133,7140090.37,1868,8134,6266,6942.263158,1479.987548
17SW,1500,131,7032720.59,2305,8478,6173,6831.48855,1219.498986
22S,1500,133,7140090.37,-1724,9795,11519,5407.669173,2886.461727
23S,1500,128,6871665.92,1090,6864,5774,2812.1875,1237.974276
24S,1500,133,7140090.37,6882,8427,1545,7846.203008,339.1213494
27A,1500,132,7086405.48,1447,8980,7533,6966.174242,1826.708173
2A,1500,134,7193775.26,2750,8837,6087,6997.626866,1284.948525
5NE,1500,133,7140090.37,-1842,8301,10143,6549.887218,2235.905699
5NW,1500,135,7247460.15,-1428,9827,11255,5741.444444,2117.479188
5SE,1500,132,7086405.48,791,8757,7966,4598.606061,2445.849734
6NE,1500,135,7247460.15,3739,8201,4462,7514.622222,649.4306323
6NW,1500,135,7247460.15,1692,8611,6919,7390.748148,1185.464195
6SW,1500,132,7086405.48,2408,8463,6055,7007.401515,1197.301346
Cell 1 2011/12,1500,134,7193775.26,6317,8093,1776,7792.238806,250.6495198
Cell 1 SW 2013,1500,132,7086405.48,-1839,8429,10268,6410.25,1889.394365
Cell 10 2011/12,1500,133,7140090.37,1862,8673,6811,6820.105263,1627.024316
Cell 10 NE 2011/12,1500,131,7032720.59,5110,8595,3485,7711.541985,561.8581123
Cell 10 NW 2011/12,1500,132,7086405.48,2565,8727,6162,7978.818182,848.7023055
Cell 10 SE 2013,1500,135,7247460.15,1692,8611,6919,7390.748148,1185.464195
Cell 10 SW 2011/12,1500,131,7032720.59,1862,8920,7058,6171.389313,2008.429912
Cell 10-A 2011/12,1500,131,7032720.59,1913,8381,6468,6915.381679,1688.157853
Cell 11 NE 2011/12,1500,133,7140090.37,2154,8053,5899,6680.984962,1118.177431
Cell 11 NW 2013,1500,132,7086405.48,2843,8837,5994,7096.083333,1127.018728
Cell 11 SW 2013,1500,131,7032720.59,5576,8428,2852,7508.40458,680.3165606
Cell 12 2013,1500,132,7086405.48,5167,8348,3181,7257.113636,551.9771851
Cell 13 2013,1500,131,7032720.59,3649,7924,4275,6222.396947,1182.819872
Cell 14 2013,1500,134,7193775.26,7328,8683,1355,8146.268657,229.0888886
Cell 15 2013,1500,135,7247460.15,6458,8222,1764,7628.644444,339.6328184
Cell 15-A 2013,1500,131,7032720.59,6913,8556,1643,7761.061069,330.0655904
Cell 16 2013,1500,133,7140090.37,6616,8737,2121,7998.030075,389.2205231
Cell 17 NW 2011/12,1500,132,7086405.48,4739,9571,4832,7668.727273,595.3709449
Cell 17 NW 2013,1500,134,7193775.26,-1875,8361,10236,5384.850746,2907.924657
Cell 17 SE 2013,1500,132,7086405.48,2565,8727,6162,7978.818182,848.7023055
Cell 17 SW 2013,1500,131,7032720.59,5294,8738,3444,7832.603053,563.8967839
Cell 18 2011/12,1500,134,7193775.26,1466,9982,8516,6125.716418,2559.297433
Cell 18 NE 2013,1500,133,7140090.37,2365,8683,6318,7099.932331,1200.319132
Cell 18 NW 2013,1500,134,7193775.26,791,8692,7901,4369.067164,2440.92027
Cell 18 SE 2013,1500,133,7140090.37,2154,8053,5899,6680.984962,1118.177431
Cell 18 SSE 2013,1500,133,7140090.37,5448,8976,3528,7584.503759,600.3858236
Cell 19 NW 2013,1500,133,7140090.37,6346,8242,1896,7787.714286,419.3932526
Cell 2 2011/12,1500,135,7247460.15,2228,8201,5973,6644.22963,1382.355402
Cell 2 NE 2013,1500,133,7140090.37,3573,8383,4810,7008.015038,1092.85788
Cell 2 SW 2013,1500,134,7193775.26,6317,8093,1776,7792.238806,250.6495198
Cell 20 2013,1500,132,7086405.48,6487,9715,3228,7637.515152,670.6165694
Cell 21 2013,1500,131,7032720.59,3295,8808,5513,6697.671756,1381.257555
Cell 22 2013,1500,133,7140090.37,6954,8235,1281,7721.541353,309.6721407
Cell 23 2013,1500,135,7247460.15,7880,8761,881,8417.511111,164.0955849
Cell 24 2013,1500,133,7140090.37,7550,8658,1108,8146.345865,243.0050912
Cell 25 NE 2013,1500,133,7140090.37,1862,8673,6811,6820.105263,1627.024316
Cell 25 SE 2013,1500,131,7032720.59,1862,8920,7058,6171.389313,2008.429912
Cell 26 NE 2013,1500,131,7032720.59,3552,9388,5836,7340.534351,891.9344129
Cell 26 NNW 2013,1500,131,7032720.59,5110,8595,3485,7711.541985,561.8581123
Cell 26 NW 2013,1500,131,7032720.59,1913,8381,6468,6915.381679,1688.157853
Cell 27 NW 2013,1500,133,7140090.37,2710,8427,5717,7314.43609,816.6423588
Cell 28 2013,1500,128,6871665.92,1751,8495,6744,6234.9375,1907.514764
Cell 29 2013,1500,133,7140090.37,4438,8481,4043,7264.172932,799.6082642
Cell 3 NE 2013,1500,133,7140090.37,382,8436,8054,7334.090226,1192.589042
Cell 3 NW 2013,1500,133,7140090.37,2353,8383,6030,7145.458647,913.7872814
Cell 30 2013,1500,134,7193775.26,7166,8406,1240,7906.253731,231.6241386
Cell 31 2013,1500,130,6979035.7,6954,8652,1698,8155.061538,383.7999229
Cell 32 2013,1500,132,7086405.48,6967,8771,1804,8203.55303,375.8249978
Cell 33 NE 2013,1500,132,7086405.48,4739,9571,4832,7668.727273,595.3709449
Cell 33 SE 2013,1500,131,7032720.59,2305,8478,6173,6831.48855,1219.498986
Cell 33 SW 2013,1500,131,7032720.59,453,9332,8879,4857.175573,2535.602798
Cell 34 N 2013,1500,131,7032720.59,5273,8038,2765,7322,464.0291186
Cell 34 NW 2013,1500,133,7140090.37,5065,8206,3141,7233.466165,711.6892068
Cell 34 SE 2013,1500,134,7193775.26,1868,8134,6266,6947.850746,1475.862311
Cell 35 2013,1500,137,7354829.93,1715,9982,8267,6399,2309.649308
Cell 37 2013,1500,132,7086405.48,7013,8201,1188,7784.409091,210.7556374
Cell 38 2013,1500,132,7086405.48,6700,8742,2042,8157.318182,323.6450852
Cell 39 2013,1500,132,7086405.48,6953,8660,1707,8325.310606,326.7672727
Cell 4 2013,1500,133,7140090.37,6580,8050,1470,7524.390977,352.6555506
Cell 40 NE 2013,1500,137,7354829.93,-1724,9795,11519,5708.248175,2448.623438
Cell 41 N 2013,1500,130,6979035.7,1954,8839,6885,7365.115385,968.4800672
Cell 41 NW 2013,1500,134,7193775.26,-1538,8839,10377,6095.544776,2497.070327
Cell 42 NW 2013,1500,131,7032720.59,961,8824,7863,5293.167939,2521.411852
Cell 43 2013,1500,130,6979035.7,2670,8522,5852,7089.169231,814.0125036
Cell 44 2013,1500,131,7032720.59,6563,8369,1806,7714.015267,407.526611
Cell 45 2013,1500,133,7140090.37,6943,8316,1373,7753.616541,215.6641333
Cell 47 2013,1500,131,7032720.59,6610,8100,1490,7572.832061,333.0551648
Cell 48 2013,1500,133,7140090.37,6882,8427,1545,7841.796992,343.4590685
Cell 49 2013,1500,137,7354829.93,5976,8195,2219,7286.890511,416.4507959
Cell 5 2011/12 Summer,1500,131,7032720.59,5294,8738,3444,7832.603053,563.8967839
Cell 5 2013,1500,133,7140090.37,5910,8688,2778,7852.541353,583.2101662
Cell 50 2013,1500,133,7140090.37,6475,8387,1912,7767.954887,291.8059625
Cell 51 2013,1500,129,6925350.81,6731,8452,1721,7688.72093,477.2358879
Cell 52 2013,1500,131,7032720.59,7015,8273,1258,7580.328244,253.2237777
Cell 53 2013,1500,131,7032720.59,6224,8101,1877,7432.633588,503.6066441
Cell 54 2013,1500,133,7140090.37,7523,8752,1229,8349.744361,281.6450241
Cell 55 2013,1500,132,7086405.48,7123,8870,1747,8183.984848,387.632499
Cell 56 2013,1500,130,6979035.7,6685,7894,1209,7376.153846,245.0005796
Cell 57 2013,1500,135,7247460.15,6083,8208,2125,7351.488889,388.5428213
Cell 58 2013,1500,133,7140090.37,7634,8699,1065,8127.353383,268.2304641
Cell 59 2013,1500,135,7247460.15,6615,8100,1485,7407.607407,248.720015
Cell 6 2011/12,1500,133,7140090.37,5797,8418,2621,7718.684211,546.2540428
Cell 6 2013,1500,133,7140090.37,7171,8640,1469,7984.646617,330.4213577
Cell 6 NE 2011/12,1500,135,7247460.15,3739,8201,4462,7514.622222,649.4306323
Cell 6 NW 2011/12,1500,135,7247460.15,1692,8611,6919,7390.748148,1185.464195
Cell 6 SW 2011/12,1500,132,7086405.48,2408,8463,6055,7007.401515,1197.301346
Cell 60 2013,1500,131,7032720.59,6309,8041,1732,7171.923664,353.0642875
Cell 61 2013,1500,133,7140090.37,6555,8395,1840,7666.834586,392.0582698
Cell 7 2013,1500,131,7032720.59,5706,8703,2997,8183.40458,465.2571936
Cell 9 NW 2013,1500,133,7140090.37,-736,9468,10204,5471.924812,2633.817095
Cell 9 SE 2013,1500,133,7140090.37,-1842,8301,10143,6549.887218,2235.905699
Cell 9 SW 2013,1500,135,7247460.15,-1428,9827,11255,5741.444444,2117.479188
Cell R1,1500,137,7354829.93,2547,8189,5642,7146.591241,780.4570957
Cell R10,1500,133,7140090.37,6580,8050,1470,7524.390977,352.6555506
Cell R100,1500,133,7140090.37,6475,8387,1912,7767.954887,291.8059625
Cell R101,1500,133,7140090.37,7536,8618,1082,8133.210526,218.0501099
Cell R104,1500,133,7140090.37,7538,8218,680,7914.030075,125.413418
Cell R105,1500,131,7032720.59,6224,8101,1877,7432.633588,503.6066441
Cell R106,1500,133,7140090.37,5827,8376,2549,7496.729323,558.7386322
Cell R107,1500,133,7140090.37,7523,8752,1229,8349.744361,281.6450241
Cell R11,1500,133,7140090.37,5910,8688,2778,7852.541353,583.2101662
Cell R111,1500,133,7140090.37,3427,8627,5200,7727.721805,726.1640005
Cell R112,1500,133,7140090.37,6780,8378,1598,7463.270677,304.0318822
Cell R113,1500,135,7247460.15,6083,8208,2125,7351.488889,388.5428213
Cell R114,1500,133,7140090.37,7634,8699,1065,8127.353383,268.2304641
Cell R117,1500,134,7193775.26,6799,8803,2004,7665.126866,455.4697169
Cell R118,1500,130,6979035.7,6685,7894,1209,7376.153846,245.0005796
Cell R119,1500,133,7140090.37,6170,7565,1395,6895.338346,322.7015402
Cell R120,1500,137,7354829.93,6174,8293,2119,7753.715328,427.947042
Cell R121,1500,132,7086405.48,6706,8579,1873,7896.886364,355.836821
Cell R123,1500,131,7032720.59,7184,8137,953,7514.923664,176.9721425
Cell R124,1500,133,7140090.37,6512,8138,1626,7312.819549,332.2853162
Cell R125,1500,131,7032720.59,2390,7987,5597,7049.015267,977.9490377
Cell R126,1500,133,7140090.37,6259,8395,2136,7688.676692,487.0354937
Cell R15,1500,132,7086405.48,-1839,8429,10268,6410.25,1889.394365
Cell R16,1500,132,7086405.48,-736,9468,10204,5483.931818,2640.146036
Cell R17,1500,133,7140090.37,3958,8510,4552,7392.699248,748.1719776
Cell R18,1500,124,6656926.36,3350,8837,5487,7184.709677,981.3106671
Cell R19,1500,133,7140090.37,6856,7997,1141,7575.706767,235.4571232
Cell R20,1500,132,7086405.48,4285,8190,3905,7092.492424,784.650284
Cell R21,1500,132,7086405.48,6858,8521,1663,7925.272727,377.2751004
Cell R22,1500,133,7140090.37,7328,8683,1355,8145.225564,229.6312708
Cell R24,1500,133,7140090.37,-1875,8361,10236,5369.639098,2913.519886
Cell R25,1500,134,7193775.26,791,8692,7901,4369.067164,2440.92027
Cell R26,1500,133,7140090.37,1692,8611,6919,7439.360902,1101.203828
Cell R27,1500,133,7140090.37,6346,8242,1896,7787.714286,419.3932526
Cell R28,1500,131,7032720.59,2164,8348,6184,6461.053435,1523.273821
Cell R29,1500,132,7086405.48,6487,9715,3228,7637.515152,670.6165694
Cell R30,1500,132,7086405.48,5971,8476,2505,7646.606061,443.1150709
Cell R31,1500,132,7086405.48,5511,8498,2987,7865.045455,542.500815
Cell R35,1500,132,7086405.48,5294,8738,3444,7834.378788,562.1242924
Cell R36,1500,132,7086405.48,2565,8727,6162,7978.818182,848.7023055
Cell R37,1500,134,7193775.26,2154,8053,5899,6689.365672,1118.182204
Cell R38,1500,131,7032720.59,6881,8085,1204,7633.633588,240.1932176
Cell R39,1500,133,7140090.37,4263,9211,4948,7375.120301,1005.431146
Cell R40,1500,131,7032720.59,3295,8808,5513,6697.671756,1381.257555
Cell R46,1500,132,7086405.48,448,9056,8608,4480.689394,2445.672025
Cell R47,1500,131,7032720.59,1913,8381,6468,6915.381679,1688.157853
Cell R48,1500,131,7032720.59,3552,9388,5836,7340.534351,891.9344129
Cell R49,1500,133,7140090.37,2710,8427,5717,7314.43609,816.6423588
Cell R5,1500,135,7247460.15,-1970,7848,9818,5806.362963,2061.349255
Cell R50,1500,128,6871665.92,1751,8495,6744,6234.9375,1907.514764
Cell R51,1500,133,7140090.37,4438,8219,3781,7267.052632,793.1622853
Cell R52,1500,133,7140090.37,6725,8244,1519,7560.112782,316.37452
Cell R53,1500,133,7140090.37,3421,8165,4744,7490.511278,553.5094951
Cell R54,1500,130,6979035.7,6954,8652,1698,8155.061538,383.7999229
Cell R58,1500,133,7140090.37,766,9901,9135,6979.774436,2289.284774
Cell R59,1500,133,7140090.37,4739,9571,4832,7665.887218,594.0253362
Cell R6,1500,134,7193775.26,6317,8093,1776,7792.238806,250.6495198
Cell R60,1500,133,7140090.37,5065,8206,3141,7233.466165,711.6892068
Cell R61,1500,137,7354829.93,1715,9982,8267,6399,2309.649308
Cell R62,1500,133,7140090.37,1164,9348,8184,5628.992481,1904.62512
Cell R63,1500,134,7193775.26,6506,8244,1738,7493.126866,357.1278132
Cell R64,1500,132,7086405.48,7093,8021,928,7697.484848,199.274536
Cell R65,1500,134,7193775.26,7166,8406,1240,7906.253731,231.6241386
Cell R66,1500,132,7086405.48,7476,8798,1322,8396.939394,257.722036
Cell R69,1500,131,7032720.59,453,9332,8879,4857.175573,2535.602798
Cell R7,1500,133,7140090.37,2353,8383,6030,7145.458647,913.7872814
Cell R70,1500,131,7032720.59,2305,8478,6173,6831.48855,1219.498986
Cell R71,1500,134,7193775.26,1868,8134,6266,6947.850746,1475.862311
Cell R72,1500,133,7140090.37,1254,9046,7792,4247.706767,2516.776124
Cell R73,1500,132,7086405.48,6892,8632,1740,7868.295455,333.845313
Cell R74,1500,133,7140090.37,5100,8283,3183,7148.586466,660.9067265
Cell R75,1500,132,7086405.48,7013,8201,1188,7784.409091,210.7556374
Cell R76,1500,131,7032720.59,6807,8790,1983,8223.992366,360.5687089
Cell R77,1500,132,7086405.48,6700,8742,2042,8157.318182,323.6450852
Cell R8,1500,130,6979035.7,382,8813,8431,7452.376923,1322.850356
Cell R80,1500,137,7354829.93,-1724,9795,11519,5708.248175,2448.623438
Cell R81,1500,132,7086405.48,7417,8294,877,7840.886364,196.3578462
Cell R82,1500,131,7032720.59,961,8824,7863,5293.167939,2521.411852
Cell R83,1500,132,7086405.48,1793,8490,6697,6862.560606,1451.857365
Cell R84,1500,133,7140090.37,1376,8687,7311,5345.406015,2139.997839
Cell R85,1500,130,6979035.7,2670,8522,5852,7089.169231,814.0125036
Cell R86,1500,133,7140090.37,6864,8111,1247,7531.37594,293.8285675
Cell R87,1500,133,7140090.37,6943,8316,1373,7753.616541,215.6641333
Cell R9,1500,135,7247460.15,5341,8436,3095,7340.962963,537.9709122
Cell R90,1500,131,7032720.59,6610,8100,1490,7572.832061,333.0551648
Cell R91,1500,133,7140090.37,6882,8427,1545,7841.796992,343.4590685
Cell R92,1500,132,7086405.48,1259,9242,7983,4524.545455,2551.921873
Cell R93,1500,137,7354829.93,5976,8195,2219,7286.890511,416.4507959
Cell R97,1500,131,7032720.59,3108,8980,5872,7831.801527,744.0889652
Cell R98,1500,131,7032720.59,6763,8200,1437,7752.793893,305.0729538
Cell R99,1500,131,7032720.59,7015,8273,1258,7580.328244,253.2237777
Cell S102,1500,135,7247460.15,7060,8562,1502,7982.6,398.5487971
Cell S108,1500,132,7086405.48,7123,8870,1747,8183.984848,387.632499
Cell S13,1500,133,7140090.37,7044,8867,1823,8140.81203,382.3618951
Cell S14,1500,131,7032720.59,5706,8703,2997,8183.40458,465.2571936
Cell S2,1500,133,7140090.37,7171,8640,1469,7984.646617,330.4213577
Cell S23,1500,131,7032720.59,7742,8753,1011,8472.664122,196.1757512
Cell S32,1500,132,7086405.48,7119,8721,1602,8144.477273,271.3655274
Cell S33,1500,131,7032720.59,6913,8556,1643,7761.061069,330.0655904
Cell S34,1500,133,7140090.37,7550,8658,1108,8146.345865,243.0050912
Cell S41,1500,132,7086405.48,7064,8404,1340,7803.068182,297.8445597
Cell S42,1500,135,7247460.15,7880,8761,881,8417.511111,164.0955849
Cell S44,1500,132,7086405.48,7453,8667,1214,8040.659091,281.4409306
Cell S56,1500,134,7193775.26,6029,8501,2472,7793.11194,507.1137772
Cell S67,1500,132,7086405.48,6967,8771,1804,8203.55303,375.8249978
Cell S78,1500,132,7086405.48,6953,8660,1707,8325.310606,326.7672727
Cell S88,1500,131,7032720.59,6375,8541,2166,7870.496183,549.6923272
Cell S94,1500,131,7032720.59,7045,8838,1793,8091.076336,331.7074637
Cell S95,1500,129,6925350.81,6731,8452,1721,7688.72093,477.2358879
W287,1500,130,6979035.7,1749,8994,7245,4607.761538,1659.105203
W295,1500,133,7140090.37,3281,8128,4847,6893.255639,1204.573775
W338,1500,135,7247460.15,2000,9138,7138,6701.207407,1522.423877
W342,1500,135,7247460.15,1906,7842,5936,6006.37037,1460.122434
W345,1500,131,7032720.59,4915,7864,2949,7419.717557,434.6533984
W387,1500,133,7140090.37,2046,8101,6055,6387.947368,1626.126147
W393,1500,132,7086405.48,6313,8488,2175,7351.80303,551.5783611
W440,1500,131,7032720.59,2316,8295,5979,6231.709924,1446.658437
W441,1500,132,7086405.48,6858,8537,1679,7621.765152,268.9712404
W445,1500,135,7247460.15,5842,7678,1836,7136.614815,444.6830746
W500,1500,134,7193775.26,2408,8445,6037,6599.440299,1902.83784
1,1750,182,9770649.98,6317,8356,2039,7777.06044,249.466203
2,1750,183,9824334.87,1985,8722,6737,6588,1409.447355
3,1750,179,9609595.31,6890,8004,1114,7576.446927,227.0354517
4,1750,179,9609595.31,5794,7910,2116,7269.039106,419.1187931
5,1750,183,9824334.87,5294,8738,3444,7715.639344,645.3050797
6,1750,181,9716965.09,5797,8418,2621,7673.651934,568.4328902
7,1750,182,9770649.98,4545,8348,3803,7245.802198,581.0654522
8,1750,179,9609595.31,3649,8109,4460,6408.798883,1106.975851
9,1750,181,9716965.09,6954,8323,1369,7778.922652,308.1299227
10,1750,181,9716965.09,1862,8892,7030,6775.668508,1712.17457
11,1750,179,9609595.31,1752,9388,7636,7040.670391,1265.159803
12,1750,180,9663280.2,1551,8736,7185,6132.611111,1878.060008
13,1750,179,9609595.31,4438,8481,4043,7299.994413,762.4906667
14,1750,179,9609595.31,5965,8680,2715,8025.340782,560.8276715
16,1750,180,9663280.2,294,9332,9038,4678.966667,2574.984768
17,1750,181,9716965.09,3632,8206,4574,7261.508287,745.4235299
18,1750,181,9716965.09,1464,9982,8518,5655.928177,2717.038614
19,1750,184,9878019.76,1093,9348,8255,5263.592391,2134.470373
20,1750,179,9609595.31,7013,8401,1388,7787.927374,227.2267105
21,1750,181,9716965.09,6700,8742,2042,8138.574586,323.2571992
22,1750,181,9716965.09,-1724,9795,11519,5259.662983,2939.487978
23,1750,180,9663280.2,951,8824,7873,5354.316667,2462.004875
24,1750,180,9663280.2,6270,8492,2222,7824.844444,361.4283058
25,1750,180,9663280.2,5782,8650,2868,7291.311111,468.9760156
26,1750,182,9770649.98,6943,8316,1373,7742.450549,229.7449022
27,1750,182,9770649.98,6729,8200,1471,7727.604396,326.2758854
28,1750,183,9824334.87,6027,8149,2122,7494.808743,498.9403433
29,1750,179,9609595.31,6475,8387,1912,7743.301676,294.7096072
31,1750,181,9716965.09,6423,8197,1774,7673.933702,246.932017
32,1750,183,9824334.87,6083,8208,2125,7340.666667,397.8827344
33,1750,179,9609595.31,6685,7894,1209,7375.01676,244.1288806
34,1750,180,9663280.2,5586,8161,2575,7060.561111,463.5331004
10A,1750,181,9716965.09,1913,8381,6468,6869.403315,1712.869554
10NE,1750,180,9663280.2,4027,8595,4568,7654.666667,716.7998636
10NW,1750,182,9770649.98,2565,8886,6321,7892.252747,1010.844175
10SW,1750,180,9663280.2,1499,8920,7421,5754.2,2136.882569
11NE,1750,181,9716965.09,2154,8298,6144,6765.187845,1210.334399
11NW,1750,178,9555910.42,3002,8976,5974,7371.657303,984.5001187
11SE,1750,182,9770649.98,1860,8427,6567,6984.846154,1316.676985
17NW,1750,182,9770649.98,4129,9942,5813,7627.56044,769.8715493
17SE,1750,181,9716965.09,1868,8173,6305,6938.883978,1483.501034
17SW,1750,180,9663280.2,1919,9302,7383,6539.383333,1626.231907
22S,1750,182,9770649.98,-1724,9795,11519,5220.510989,2874.597366
23S,1750,180,9663280.2,1090,7597,6507,2932.066667,1473.247556
24S,1750,182,9770649.98,6270,8492,2222,7818.587912,364.5367231
27A,1750,180,9663280.2,1447,8980,7533,6638.783333,2112.678822
2A,1750,180,9663280.2,1950,8837,6887,6850.594444,1414.532533
5NE,1750,181,9716965.09,-1842,9827,11669,6549.232044,2166.992705
5NW,1750,183,9824334.87,-1428,9827,11255,5724.491803,2171.476619
5SE,1750,180,9663280.2,791,8763,7972,4415.605556,2441.721398
6NE,1750,181,9716965.09,2231,8201,5970,7371.657459,888.3573915
6NW,1750,180,9663280.2,1692,9201,7509,7268.622222,1369.564161
6SW,1750,181,9716965.09,1628,8515,6887,6912.917127,1434.545686
Cell 1 2011/12,1750,182,9770649.98,6317,8356,2039,7777.06044,249.466203
Cell 1 SW 2013,1750,178,9555910.42,-1839,8429,10268,6250.977528,1874.102802
Cell 10 2011/12,1750,181,9716965.09,1862,8892,7030,6775.668508,1712.17457
Cell 10 NE 2011/12,1750,180,9663280.2,4027,8595,4568,7654.666667,716.7998636
Cell 10 NW 2011/12,1750,182,9770649.98,2565,8886,6321,7892.252747,1010.844175
