CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
Cell 3 NW 2013,7750,3537,189883455.9,-1958,9292,11250,6509.830082,1814.447058
Cell 30 2013,7750,3542,190151880.4,4051,8980,4929,8088.828063,483.4347583
Cell 31 2013,7750,3542,190151880.4,5623,9061,3438,8150.502541,458.9220182
Cell 32 2013,7750,3539,189990825.7,5623,9032,3409,8000.247528,519.1583613
Cell 33 NE 2013,7750,3541,190098195.5,-908,9693,10601,6111.012991,2322.170285
Cell 33 SE 2013,7750,3538,189937140.8,-1781,9972,11753,5515.642736,2680.324232
Cell 33 SW 2013,7750,3536,189829771,-159,9741,9900,5202.945984,2651.447822
Cell 34 N 2013,7750,3538,189937140.8,457,9823,9366,6200.147258,2172.789435
Cell 34 NW 2013,7750,3537,189883455.9,457,9823,9366,6410.18773,2019.428042
Cell 34 SE 2013,7750,3537,189883455.9,-1781,9972,11753,5920.72095,2407.421083
Cell 35 2013,7750,3543,190205565.3,705,9950,9245,4753.29269,2581.601079
Cell 37 2013,7750,3545,190312935,4051,9400,5349,7935.414669,510.2610384
Cell 38 2013,7750,3543,190205565.3,6445,9036,2591,8264.775614,387.1258067
Cell 39 2013,7750,3542,190151880.4,5898,9081,3183,8215.151045,482.0837072
Cell 4 2013,7750,3538,189937140.8,2311,9270,6959,7719.189373,678.6186846
Cell 40 NE 2013,7750,3546,190366619.9,-1781,9972,11753,4895.533841,2877.172841
Cell 41 N 2013,7750,3541,190098195.5,-1781,9972,11753,5963.310647,2439.022762
Cell 41 NW 2013,7750,3540,190044510.6,-1781,9972,11753,5531.961299,2742.867918
Cell 42 NW 2013,7750,3540,190044510.6,418,9959,9541,5882.138136,2457.034625
Cell 43 2013,7750,3546,190366619.9,1175,9841,8666,6025.021997,2404.418606
Cell 44 2013,7750,3543,190205565.3,1292,9400,8108,7398.079311,1479.383016
Cell 45 2013,7750,3542,190151880.4,5543,9085,3542,8068.459627,475.9020072
Cell 47 2013,7750,3541,190098195.5,853,9571,8718,6900.802033,2092.056223
Cell 48 2013,7750,3542,190151880.4,853,9841,8988,6560.089215,2243.709591
Cell 49 2013,7750,3549,190527674.6,1304,9904,8600,6835.688645,1981.356118
Cell 5 2011/12 Summer,7750,3537,189883455.9,-1836,9972,11808,5717.007068,2085.072461
Cell 5 2013,7750,3538,189937140.8,5788,8863,3075,7942.544093,391.2104484
Cell 50 2013,7750,3540,190044510.6,1375,9692,8317,7150.266102,1726.277639
Cell 51 2013,7750,3551,190635044.4,5712,9085,3373,8180.999155,396.2865445
Cell 52 2013,7750,3541,190098195.5,1375,9483,8108,7088.709404,1913.287605
Cell 53 2013,7750,3541,190098195.5,1375,9692,8317,7227.222254,1799.266366
Cell 54 2013,7750,3544,190259250.2,2289,8980,6691,8014.289221,715.174362
Cell 55 2013,7750,3547,190420304.8,5712,9005,3293,8116.517339,508.2442177
Cell 56 2013,7750,3542,190151880.4,1430,9542,8112,7037.990119,1463.606633
Cell 57 2013,7750,3547,190420304.8,1681,8980,7299,7229.142938,1239.809498
Cell 58 2013,7750,3539,189990825.7,1681,8980,7299,8049.329754,949.5865108
Cell 59 2013,7750,3543,190205565.3,1327,9542,8215,6934.091166,1520.888294
Cell 6 2011/12,7750,3541,190098195.5,1036,9787,8751,6322.157583,2260.106719
Cell 6 2013,7750,3541,190098195.5,5676,8868,3192,8023.232138,374.0969264
Cell 6 NE 2011/12,7750,3546,190366619.9,1254,9292,8038,6465.839538,2010.065616
Cell 6 NW 2011/12,7750,3544,190259250.2,614,9804,9190,6009.419018,2471.221148
Cell 6 SW 2011/12,7750,3536,189829771,-92,9804,9896,6027.04836,2606.548503
Cell 60 2013,7750,3542,190151880.4,1894,8780,6886,6915.643139,1061.012709
Cell 61 2013,7750,3544,190259250.2,1912,8849,6937,7515.653781,1101.707023
Cell 7 2013,7750,3548,190473989.7,4961,9168,4207,7940.834273,537.4123605
Cell 9 NW 2013,7750,3542,190151880.4,-76,9736,9812,5070.767928,2301.890985
Cell 9 SE 2013,7750,3537,189883455.9,-1836,9736,11572,4741.575064,2367.433633
Cell 9 SW 2013,7750,3542,190151880.4,-1836,9736,11572,5081.955675,2308.582268
Cell R1,7750,3541,190098195.5,1080,8693,7613,5716.994634,1895.204271
Cell R10,7750,3538,189937140.8,2311,9270,6959,7719.189373,678.6186846
Cell R100,7750,3540,190044510.6,1375,9692,8317,7149.65339,1726.349142
Cell R101,7750,3544,190259250.2,1974,9692,7718,7946.620203,694.4219726
Cell R104,7750,3536,189829771,1301,9468,8167,7088.117364,1992.695476
Cell R105,7750,3540,190044510.6,1375,9692,8317,7228.564689,1797.746537
Cell R106,7750,3544,190259250.2,1375,9692,8317,7434.071953,1414.555336
Cell R107,7750,3544,190259250.2,2289,8980,6691,8014.289221,715.174362
Cell R11,7750,3537,189883455.9,5788,8863,3075,7942.486005,391.2504914
Cell R111,7750,3536,189829771,1197,9468,8271,6757.061086,2244.11719
Cell R112,7750,3540,190044510.6,1681,8980,7299,7592.896328,967.821802
Cell R113,7750,3546,190366619.9,1681,8980,7299,7228.816413,1239.831802
Cell R114,7750,3539,189990825.7,1681,8980,7299,8049.329754,949.5865108
Cell R117,7750,3544,190259250.2,1235,9542,8307,6365.523702,2090.000826
Cell R118,7750,3541,190098195.5,1430,9542,8112,7037.995482,1463.81325
Cell R119,7750,3540,190044510.6,1681,8980,7299,7029.660169,1262.579081
Cell R120,7750,3549,190527674.6,1841,8874,7033,7424.202592,1213.00078
Cell R121,7750,3541,190098195.5,5236,8874,3638,8146.583733,467.9042142
Cell R123,7750,3542,190151880.4,1327,9542,8215,6759.020327,1689.026153
Cell R124,7750,3542,190151880.4,1894,8780,6886,6947.145963,1052.76615
Cell R125,7750,3542,190151880.4,1894,8780,6886,6835.099379,1117.172387
Cell R126,7750,3542,190151880.4,1894,8849,6955,7293.894128,1244.839999
Cell R15,7750,3538,189937140.8,-1428,9285,10713,5632.59299,2126.258538
Cell R16,7750,3542,190151880.4,-76,9736,9812,5070.741389,2301.758135
Cell R17,7750,3535,189776086.1,614,9513,8899,6095.222348,2329.581369
Cell R18,7750,3544,190259250.2,-1958,9292,11250,6492.097912,1835.99179
Cell R19,7750,3542,190151880.4,1477,9571,8094,6805.684641,1758.13275
Cell R20,7750,3540,190044510.6,1806,8750,6944,7458.137571,1135.405888
Cell R21,7750,3541,190098195.5,1806,8863,7057,7353.80514,1309.915027
Cell R22,7750,3541,190098195.5,2161,8863,6702,7798.365151,732.7120445
Cell R24,7750,3545,190312935,-1836,9972,11808,5418.104937,2234.38949
Cell R25,7750,3543,190205565.3,592,9804,9212,5082.003669,2602.832129
Cell R26,7750,3535,189776086.1,614,9804,9190,6002.877511,2467.470167
Cell R27,7750,3543,190205565.3,1036,9287,8251,6397.543607,2206.82988
Cell R28,7750,3540,190044510.6,1373,9571,8198,5964.361017,2262.692186
Cell R29,7750,3539,189990825.7,1368,9571,8203,6455.810681,2043.288418
Cell R30,7750,3537,189883455.9,1872,8727,6855,7487.64207,1053.599149
Cell R31,7750,3541,190098195.5,2556,8740,6184,7733.121999,689.2582176
Cell R35,7750,3536,189829771,-1836,9972,11808,5718.012726,2084.509423
Cell R36,7750,3535,189776086.1,-1836,9736,11572,5396.850071,2330.546175
Cell R37,7750,3547,190420304.8,-92,9804,9896,6028.550042,2501.094552
Cell R38,7750,3541,190098195.5,956,9787,8831,5719.134425,2491.797637
Cell R39,7750,3544,190259250.2,1335,9548,8213,6620.651242,1985.162046
Cell R40,7750,3540,190044510.6,1810,9552,7742,7326.923164,1227.238674
Cell R46,7750,3540,190044510.6,-1005,9882,10887,5269.19887,2698.129385
Cell R47,7750,3539,189990825.7,-1005,9882,10887,4816.967505,2786.182964
Cell R48,7750,3538,189937140.8,-92,9787,9879,6077.464387,2427.368604
Cell R49,7750,3544,190259250.2,270,9787,9517,6204.018341,2263.35947
Cell R5,7750,3545,190312935,-1428,9210,10638,5753.098166,1943.48678
Cell R50,7750,3547,190420304.8,705,9836,9131,4483.121229,2483.645001
Cell R51,7750,3540,190044510.6,1319,9552,8233,6631.433333,1913.586855
Cell R52,7750,3540,190044510.6,2206,8914,6708,7569.094633,849.376968
Cell R53,7750,3538,189937140.8,2213,8794,6581,7693.844545,695.4494678
Cell R54,7750,3542,190151880.4,5623,9061,3438,8150.502541,458.9220182
Cell R58,7750,3536,189829771,-1005,9693,10698,5062.081448,2746.7974
Cell R59,7750,3539,189990825.7,-908,9693,10601,6112.00113,2322.398359
Cell R6,7750,3540,190044510.6,-1954,9513,11467,6169.031356,2071.459249
Cell R60,7750,3537,189883455.9,457,9823,9366,6410.18773,2019.428042
Cell R61,7750,3543,190205565.3,705,9950,9245,4753.29269,2581.601079
Cell R62,7750,3537,189883455.9,987,9552,8565,4992.892564,2577.739119
Cell R63,7750,3539,189990825.7,1104,9552,8448,6315.189319,2150.661235
Cell R64,7750,3543,190205565.3,4051,8980,4929,7928.500988,550.6944323
Cell R65,7750,3543,190205565.3,4051,8980,4929,8088.689529,483.4368411
Cell R66,7750,3543,190205565.3,5623,8980,3357,8154.520745,482.7976058
Cell R69,7750,3536,189829771,-159,9741,9900,5202.414593,2652.231768
Cell R7,7750,3537,189883455.9,-1958,9292,11250,6509.830082,1814.447058
Cell R70,7750,3538,189937140.8,-1781,9972,11753,5515.642736,2680.324232
Cell R71,7750,3538,189937140.8,-1781,9972,11753,5921.081967,2407.17659
Cell R72,7750,3538,189937140.8,418,9959,9541,5545.322216,2540.770771
Cell R73,7750,3540,190044510.6,418,9950,9532,4702.472034,2669.539971
Cell R74,7750,3542,190151880.4,540,9400,8860,6342.663749,2380.8014
Cell R75,7750,3546,190366619.9,4051,9400,5349,7935.334179,510.2115917
Cell R76,7750,3543,190205565.3,6445,8980,2535,8219.777307,382.2185277
Cell R77,7750,3543,190205565.3,6445,9036,2591,8264.474174,387.1068263
Cell R8,7750,3541,190098195.5,-1958,9292,11250,7119.369387,1359.57022
Cell R80,7750,3545,190312935,-1781,9972,11753,4894.657828,2877.105754
Cell R81,7750,3543,190205565.3,-1781,9972,11753,5923.047417,2532.543611
Cell R82,7750,3540,190044510.6,418,9959,9541,5882.138136,2457.034625
Cell R83,7750,3542,190151880.4,418,9571,9153,6248.317335,2470.54391
Cell R84,7750,3543,190205565.3,540,9841,9301,5634.309907,2527.513886
Cell R85,7750,3546,190366619.9,1175,9841,8666,6024.503666,2404.191976
Cell R86,7750,3542,190151880.4,1470,9629,8159,7701.6214,1059.516777
Cell R87,7750,3544,190259250.2,5543,9085,3542,8068.317438,475.8567632
Cell R9,7750,3539,189990825.7,-1958,9270,11228,7275.907318,1299.055857
Cell R90,7750,3542,190151880.4,853,9571,8718,6901.304912,2091.974918
Cell R91,7750,3542,190151880.4,853,9841,8988,6560.089215,2243.709591
Cell R92,7750,3543,190205565.3,1175,9904,8729,5542.91335,2503.909646
Cell R93,7750,3549,190527674.6,1304,9904,8600,6835.688645,1981.356118
Cell R97,7750,3542,190151880.4,1120,9152,8032,7171.774986,1868.727808
Cell R98,7750,3541,190098195.5,1336,9757,8421,6887.551257,2154.403006
Cell R99,7750,3541,190098195.5,1375,9483,8108,7088.709404,1913.287605
Cell S102,7750,3545,190312935,5712,9085,3373,8201.252186,403.3016197
Cell S108,7750,3546,190366619.9,5712,9005,3293,8116.559504,508.3096741
Cell S13,7750,3541,190098195.5,5654,9168,3514,8013.730585,411.8209393
Cell S14,7750,3547,190420304.8,4961,9168,4207,7940.587539,537.2871444
Cell S2,7750,3542,190151880.4,5676,8868,3192,8023.162055,374.0673616
Cell S23,7750,3542,190151880.4,4961,8877,3916,7955.658103,461.5058421
Cell S32,7750,3538,189937140.8,4978,8920,3942,7983.524308,482.4946622
Cell S33,7750,3543,190205565.3,5061,8963,3902,8028.37313,399.6775333
Cell S34,7750,3546,190366619.9,5858,9061,3203,7970.802876,434.7746125
Cell S41,7750,3543,190205565.3,3327,8860,5533,7783.112616,574.9802049
Cell S42,7750,3544,190259250.2,5845,8920,3075,8178.044018,418.2927461
Cell S44,7750,3545,190312935,5645,9061,3416,7968.628773,508.9060059
Cell S56,7750,3541,190098195.5,5505,9061,3556,7684.344818,526.6944501
Cell S67,7750,3539,189990825.7,5623,9032,3409,8000.247528,519.1583613
Cell S78,7750,3543,190205565.3,5898,9081,3183,8215.209992,482.0284357
Cell S88,7750,3542,190151880.4,5600,9081,3481,8232.834557,465.8562637
Cell S94,7750,3542,190151880.4,5543,9085,3542,8189.82157,417.7475352
Cell S95,7750,3551,190635044.4,5712,9085,3373,8180.999155,396.2865445
W287,7750,3536,189829771,894,9754,8860,4319.853507,2084.127061
W295,7750,3538,189937140.8,1619,9145,7526,6827.442058,1734.344107
W338,7750,3544,190259250.2,697,9484,8787,3654.143059,2340.67366
W342,7750,3539,189990825.7,976,8946,7970,5394.559763,2357.203864
W345,7750,3538,189937140.8,1609,8580,6971,7350.430752,989.0634943
W387,7750,3538,189937140.8,393,9470,9077,4783.117015,2310.632116
W393,7750,3542,190151880.4,728,8860,8132,5401.9952,2528.073852
W440,7750,3536,189829771,1073,9239,8166,5299.304581,2194.088547
W441,7750,3532,189615031.5,1101,9239,8138,6404.357871,1684.897761
W445,7750,3545,190312935,2175,8548,6373,6807.722426,1010.803813
W500,7750,3534,189722401.3,1196,8598,7402,6329.248161,1687.783377
1,8000,3767,202230980.6,-1954,9513,11467,6143.979028,2073.809479
2,8000,3766,202177295.7,-1958,9292,11250,6368.150027,1955.374874
3,8000,3779,202875199.3,-959,9571,10530,7114.745965,1539.059703
4,8000,3776,202714144.6,1806,8961,7155,7461.785487,1124.678797
5,8000,3776,202714144.6,-1836,9972,11808,5652.669492,2117.856404
6,8000,3771,202445720.2,1036,9787,8751,6280.838239,2264.117959
7,8000,3771,202445720.2,1373,9571,8198,6228.531159,2150.646132
8,8000,3778,202821514.4,1806,8727,6921,7244.439386,1273.958599
9,8000,3782,203036254,4978,8920,3942,7967.621629,485.5321693
10,8000,3769,202338350.4,-1005,9882,10887,5095.552401,2686.770583
11,8000,3769,202338350.4,-92,9787,9879,6115.368002,2414.601584
12,8000,3772,202499405.1,705,9931,9226,4497.281283,2494.27122
13,8000,3773,202553090,1172,9552,8380,6578.715081,1949.892333
14,8000,3779,202875199.3,5717,8967,3250,8124.946017,443.8646306
16,8000,3768,202284665.5,-218,9741,9959,5142.683386,2643.007175
17,8000,3771,202445720.2,457,9823,9366,6392.046672,2042.957585
18,8000,3772,202499405.1,705,9950,9245,4822.410657,2537.095617
19,8000,3780,202928884.2,987,9552,8565,5066.376984,2572.582581
20,8000,3777,202767829.5,4051,9400,5349,7930.58565,513.0991882
21,8000,3773,202553090,6445,9036,2591,8262.597138,389.829187
22,8000,3770,202392035.3,-1781,9972,11753,4819.870557,2908.093217
23,8000,3772,202499405.1,418,9959,9541,5964.935843,2439.810412
24,8000,3776,202714144.6,853,9841,8988,6522.613083,2261.989795
25,8000,3775,202660459.8,1304,9904,8600,6834.606887,1985.945546
26,8000,3774,202606774.9,5543,9085,3542,8070.220986,478.1128348
27,8000,3779,202875199.3,1336,9904,8568,6818.571315,2196.706089
28,8000,3778,202821514.4,1375,9692,8317,7196.467708,1837.780104
29,8000,3774,202606774.9,1375,9692,8317,7151.509274,1731.060691
31,8000,3773,202553090,1224,9468,8244,7182.552876,1765.30829
32,8000,3771,202445720.2,1681,8980,7299,7239.750199,1232.04952
33,8000,3775,202660459.7,1430,9542,8112,6998.477351,1527.478913
34,8000,3775,202660459.8,1894,8780,6886,6918.005298,1058.429472
10A,8000,3770,202392035.3,-1005,9882,10887,4833.839788,2779.156568
10NE,8000,3774,202606774.9,-1005,9882,10887,5008.438262,2658.377687
10NW,8000,3773,202553090,-1836,9736,11572,5421.339518,2320.501822
10SW,8000,3770,202392035.3,-1005,9882,10887,5251.699469,2686.445424
11NE,8000,3773,202553090,-92,9804,9896,5996.29181,2494.482413
11NW,8000,3773,202553090,-92,9804,9896,5981.998145,2476.164277
11SE,8000,3772,202499405.1,190,9787,9597,6209.521209,2264.303316
17NW,8000,3768,202284665.5,-908,9693,10601,6076.872611,2346.379024
17SE,8000,3770,202392035.3,-1781,9972,11753,5938.707692,2410.709738
17SW,8000,3768,202284665.5,-1781,9972,11753,5501.884554,2684.779981
22S,8000,3774,202606774.9,-1781,9972,11753,4701.043985,2906.936879
23S,8000,3770,202392035.3,1111,9571,8460,4830.199469,2357.160103
24S,8000,3776,202714144.6,853,9841,8988,6522.111494,2259.237086
27A,8000,3776,202714144.6,1120,9427,8307,7031.034693,1975.405616
2A,8000,3772,202499405.1,-1958,9292,11250,6578.195652,1778.207441
5NE,8000,3770,202392035.3,-1836,9736,11572,4778.887798,2364.476233
5NW,8000,3764,202069926,-1836,9736,11572,5087.700319,2309.686546
5SE,8000,3773,202553090,-92,9804,9896,5172.851312,2608.331813
6NE,8000,3771,202445720.2,1254,9292,8038,6371.125431,2054.582888
6NW,8000,3772,202499405.1,614,9804,9190,6020.937964,2452.509864
6SW,8000,3775,202660459.8,-92,9804,9896,5952.082649,2636.047871
Cell 1 2011/12,8000,3767,202230980.6,-1954,9513,11467,6143.979028,2073.809479
Cell 1 SW 2013,8000,3768,202284665.5,-1428,9285,10713,5651.957537,2126.487965
Cell 10 2011/12,8000,3769,202338350.4,-1005,9882,10887,5095.552401,2686.770583
Cell 10 NE 2011/12,8000,3774,202606774.9,-1005,9882,10887,5008.438262,2658.377687
Cell 10 NW 2011/12,8000,3773,202553090,-1836,9736,11572,5421.339518,2320.501822
Cell 10 SE 2013,8000,3772,202499405.1,614,9804,9190,6020.3921,2452.908721
Cell 10 SW 2011/12,8000,3770,202392035.3,-1005,9882,10887,5251.699469,2686.445424
Cell 10-A 2011/12,8000,3770,202392035.3,-1005,9882,10887,4833.839788,2779.156568
Cell 11 NE 2011/12,8000,3773,202553090,-92,9804,9896,5996.29181,2494.482413
Cell 11 NW 2013,8000,3779,202875199.3,-1958,9292,11250,6493.693305,1857.263863
Cell 11 SW 2013,8000,3776,202714144.6,1036,9287,8251,6373.563294,2162.86527
Cell 12 2013,8000,3772,202499405.1,1373,9571,8198,6227.569194,2151.211379
Cell 13 2013,8000,3780,202928884.2,1806,8692,6886,7234.125132,1271.201582
Cell 14 2013,8000,3776,202714144.6,2161,8863,6702,7776.342426,813.5977272
Cell 15 2013,8000,3770,202392035.3,4961,8933,3972,8012.183554,454.3536923
Cell 15-A 2013,8000,3780,202928884.2,5061,8963,3902,8032.018254,404.6947023
Cell 16 2013,8000,3775,202660459.8,5848,8963,3115,8000.130066,411.3550855
Cell 17 NW 2011/12,8000,3768,202284665.5,-908,9693,10601,6076.872611,2346.379024
Cell 17 NW 2013,8000,3772,202499405.1,-1836,9972,11808,5388.29772,2240.110278
Cell 17 SE 2013,8000,3774,202606774.9,-1836,9736,11572,5420.731055,2320.495373
Cell 17 SW 2013,8000,3770,202392035.3,-1836,9972,11808,5650.829708,2123.583558
Cell 18 2011/12,8000,3772,202499405.1,705,9950,9245,4822.410657,2537.095617
Cell 18 NE 2013,8000,3770,202392035.3,-92,9804,9896,6064.732095,2578.976951
Cell 18 NW 2013,8000,3767,202230980.6,-1428,9804,11232,5144.904699,2596.745063
Cell 18 SE 2013,8000,3773,202553090,-92,9804,9896,5996.29181,2494.482413
Cell 18 SSE 2013,8000,3771,202445720.2,-92,9787,9879,6044.316362,2457.598669
Cell 19 NW 2013,8000,3769,202338350.4,1036,9787,8751,6373.968692,2214.599656
Cell 2 2011/12,8000,3766,202177295.7,-1958,9292,11250,6368.150027,1955.374874
Cell 2 NE 2013,8000,3774,202606774.9,-1958,9292,11250,6624.45151,1758.161885
Cell 2 SW 2013,8000,3768,202284665.5,-1954,9513,11467,6142.734342,2075.131428
Cell 20 2013,8000,3777,202767829.5,1335,9571,8236,6414.776542,2062.584223
Cell 21 2013,8000,3777,202767829.5,1810,9552,7742,7278.983585,1287.060979
Cell 22 2013,8000,3777,202767829.5,4978,8920,3942,7985.481334,497.87494
Cell 23 2013,8000,3773,202553090,5845,8920,3075,8163.994699,422.1396661
Cell 24 2013,8000,3772,202499405.1,5858,9061,3203,7973.485419,439.3377591
Cell 25 NE 2013,8000,3769,202338350.4,-1005,9882,10887,5095.552401,2686.770583
Cell 25 SE 2013,8000,3771,202445720.2,-1005,9882,10887,5252.117741,2686.211973
Cell 26 NE 2013,8000,3769,202338350.4,-92,9787,9879,6115.254179,2414.520965
Cell 26 NNW 2013,8000,3774,202606774.9,-1005,9882,10887,5008.438262,2658.377687
Cell 26 NW 2013,8000,3771,202445720.2,-1005,9882,10887,4834.64943,2779.232692
Cell 27 NW 2013,8000,3772,202499405.1,190,9787,9597,6209.521209,2264.303316
Cell 28 2013,8000,3770,202392035.3,705,9931,9226,4497.142971,2493.900961
Cell 29 2013,8000,3776,202714144.6,1172,9552,8380,6579.408633,1949.278083
Cell 3 NE 2013,8000,3776,202714144.6,-1958,9292,11250,7159.888242,1350.530473
Cell 3 NW 2013,8000,3769,202338350.4,-1958,9292,11250,6511.870523,1797.616765
Cell 30 2013,8000,3772,202499405.1,4051,8980,4929,8084.148462,482.6977056
Cell 31 2013,8000,3775,202660459.7,5623,9061,3438,8154.483974,459.3643096
Cell 32 2013,8000,3781,202982569.1,5623,9032,3409,8004.424226,517.2893471
Cell 33 NE 2013,8000,3768,202284665.5,-908,9693,10601,6076.872611,2346.379024
Cell 33 SE 2013,8000,3770,202392035.3,-1781,9972,11753,5501.187003,2685.498848
Cell 33 SW 2013,8000,3775,202660459.7,-834,9741,10575,5164.531921,2646.076358
Cell 34 N 2013,8000,3775,202660459.7,457,9823,9366,6169.843179,2194.826747
Cell 34 NW 2013,8000,3770,202392035.3,457,9823,9366,6391.708223,2043.122808
Cell 34 SE 2013,8000,3772,202499405.1,-1781,9972,11753,5939.356575,2410.211346
Cell 35 2013,8000,3773,202553090,586,9950,9364,4780.642725,2574.799189
Cell 37 2013,8000,3771,202445720.2,4051,9400,5349,7932.75126,513.7636215
Cell 38 2013,8000,3772,202499405.1,6445,9036,2591,8264.877519,389.4243037
Cell 39 2013,8000,3780,202928884.2,5898,9081,3183,8208.598677,480.9081395
Cell 4 2013,8000,3773,202553090,1704,9270,7566,7684.748211,774.8066217
Cell 40 NE 2013,8000,3773,202553090,-1781,9972,11753,4896.169891,2866.885498
Cell 41 N 2013,8000,3768,202284665.5,-1781,9972,11753,5930.767251,2448.001946
Cell 41 NW 2013,8000,3769,202338350.4,-1781,9972,11753,5497.805519,2761.611011
Cell 42 NW 2013,8000,3770,202392035.3,418,9959,9541,5961.214589,2440.586036
Cell 43 2013,8000,3774,202606774.9,1175,9841,8666,6012.751457,2425.821228
Cell 44 2013,8000,3771,202445720.2,1292,9400,8108,7349.446036,1537.786276
Cell 45 2013,8000,3775,202660459.8,5543,9085,3542,8070.652185,478.1297046
