CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
Cell 34 SE 2013,8750,2402228,240222800,0,60.99887085,60.99887085,3.461956061,3.142252671
Cell 35 2013,8750,2402119,240211900,0,77.45840454,77.45840454,4.721858877,3.083487796
Cell 37 2013,8750,2401713,240171300,0.005874634,38.91838074,38.9125061,2.301129835,1.270615176
Cell 38 2013,8750,2401534,240153400,0,14.54930115,14.54930115,1.656689455,1.156673403
Cell 39 2013,8750,2401419,240141900,0,14.2722168,14.2722168,1.190866716,0.997941704
Cell 4 2013,8750,2402103,240210300,0,37.22325134,37.22325134,2.378616319,1.443060268
Cell 40 NE 2013,8750,2229532,222953200,0,46.42706299,46.42706299,3.688487443,3.120019562
Cell 41 N 2013,8750,2103174,210317400,0,44.40478516,44.40478516,3.407696748,3.061743743
Cell 41 NW 2013,8750,2063538,206353800,0,44.40478516,44.40478516,3.417754112,3.031927266
Cell 42 NW 2013,8750,2273481,227348100,0,79.87516785,79.87516785,3.894832546,2.830502934
Cell 43 2013,8750,2401831,240183100,0,85.30801392,85.30801392,3.725800526,2.371511221
Cell 44 2013,8750,2401758,240175800,0.00012207,38.91838074,38.91825867,2.809663338,1.799503432
Cell 45 2013,8750,2401581,240158100,6.10352E-05,17.36358643,17.36352539,2.02626386,1.209484783
Cell 47 2013,8750,2011183,201118300,0,78.2747345,78.2747345,3.737562638,2.494037246
Cell 48 2013,8750,2383028,238302800,0,78.2747345,78.2747345,3.914424129,2.470543094
Cell 49 2013,8750,2401672,240167200,0.00012207,35.59960938,35.5994873,3.076051256,1.962969658
Cell 5 2011/12 Summer,8750,2402603,240260300,0,44.2739563,44.2739563,3.545368373,2.921127928
Cell 5 2013,8750,2401914,240191400,4.57764E-05,13.65927124,13.65922546,1.292496397,1.089297335
Cell 50 2013,8750,2401628,240162800,0,29.28427124,29.28427124,2.850675001,1.969208409
Cell 51 2013,8750,2401404,240140400,0,11.3026123,11.3026123,1.219769798,0.91913975
Cell 52 2013,8750,2401849,240184900,0,78.2747345,78.2747345,3.369804993,2.226588061
Cell 53 2013,8750,2401800,240180000,0,43.83468628,43.83468628,3.166525872,2.156243738
Cell 54 2013,8750,2401551,240155100,0,18.32563782,18.32563782,2.113950922,1.491593575
Cell 55 2013,8750,2401367,240136700,0,11.22441101,11.22441101,1.249838553,0.976886451
Cell 56 2013,8750,2292397,229239700,0.000869751,98.2829895,98.28211975,2.618159416,1.901811179
Cell 57 2013,8750,2401644,240164400,0.0050354,35.40496826,35.39993286,2.898054055,1.564420107
Cell 58 2013,8750,2401450,240145000,0,18.16070557,18.16070557,2.129698054,1.490535867
Cell 59 2013,8750,2223938,222393800,0.000869751,98.2829895,98.28211975,2.546396115,1.883582649
Cell 6 2011/12,8750,2402270,240227000,0,50.66104126,50.66104126,4.206363555,2.702412634
Cell 6 2013,8750,2401788,240178800,0,8.611053467,8.611053467,0.79677734,0.686312042
Cell 6 NE 2011/12,8750,2402325,240232500,0,50.66104126,50.66104126,4.112716975,2.708933248
Cell 6 NW 2011/12,8750,2402375,240237500,0,51.70599365,51.70599365,4.199690542,3.046185304
Cell 6 SW 2011/12,8750,2402331,240233100,0,50.66104126,50.66104126,4.364819442,3.083886516
Cell 60 2013,8750,2401614,240161400,0.007263184,35.40496826,35.39770508,2.510714534,1.454952916
Cell 61 2013,8750,2401379,240137900,0,31.38922119,31.38922119,2.412483365,1.450340359
Cell 7 2013,8750,2401611,240161100,0,8.604019165,8.604019165,0.508428093,0.558072458
Cell 9 NW 2013,8750,2402560,240256000,0,73.59170532,73.59170532,4.261854074,3.228105517
Cell 9 SE 2013,8750,2402546,240254600,0,73.59170532,73.59170532,4.293864771,3.368072049
Cell 9 SW 2013,8750,2402539,240253900,0,51.70599365,51.70599365,3.8842749,3.186669063
Cell R1,8750,2402692,240269200,0,292.9613647,292.9613647,3.262302519,3.072719608
Cell R10,8750,2402100,240210000,0,37.22325134,37.22325134,2.378900202,1.443395429
Cell R100,8750,2401617,240161700,0,29.28427124,29.28427124,2.850892737,1.969282583
Cell R101,8750,2401574,240157400,0,25.82263184,25.82263184,2.022198901,1.527081859
Cell R104,8750,2123189,212318900,0,45.72244263,45.72244263,2.967910034,2.110236439
Cell R105,8750,2401793,240179300,0,43.83468628,43.83468628,3.166480943,2.156177113
Cell R106,8750,2401659,240165900,0,28.71786499,28.71786499,3.045020572,1.77770272
Cell R107,8750,2401503,240150300,0,18.32563782,18.32563782,2.11414585,1.491645327
Cell R11,8750,2401933,240193300,4.57764E-05,13.65927124,13.65922546,1.292700462,1.089500859
Cell R111,8750,2110886,211088600,0,98.2829895,98.2829895,2.882293603,2.192220171
Cell R112,8750,2401654,240165400,0,22.34753418,22.34753418,2.766059993,1.544340294
Cell R113,8750,2401657,240165700,0.0050354,35.40496826,35.39993286,2.898050146,1.564417528
Cell R114,8750,2401448,240144800,0,18.16070557,18.16070557,2.129746203,1.490591607
Cell R117,8750,1920742,192074200,0.000869751,98.2829895,98.28211975,2.683603368,2.12199986
Cell R118,8750,2292301,229230100,0.000869751,98.2829895,98.28211975,2.618178927,1.901870938
Cell R119,8750,2401643,240164300,0.0050354,35.40496826,35.39993286,2.864539504,1.580989586
Cell R120,8750,2401424,240142400,0,35.40496826,35.40496826,2.487200132,1.49007221
Cell R121,8750,2401321,240132100,0,18.67318726,18.67318726,2.048014089,1.235327914
Cell R123,8750,2103981,210398100,0.002502441,58.71472168,58.71221924,2.518825404,1.868889097
Cell R124,8750,2401599,240159900,0.007263184,35.40496826,35.39770508,2.502410271,1.429683853
Cell R125,8750,2401561,240156100,0.007263184,33.16516113,33.15789795,2.658754071,1.487736076
Cell R126,8750,2401410,240141000,0,31.38922119,31.38922119,2.467672193,1.497194468
Cell R15,8750,2402608,240260800,0,155.4672394,155.4672394,4.103733525,3.240165991
Cell R16,8750,2402550,240255000,0,73.59170532,73.59170532,4.261957099,3.227685992
Cell R17,8750,2402375,240237500,0,51.70599365,51.70599365,4.227182889,3.08479009
Cell R18,8750,2402282,240228200,0,44.39068604,44.39068604,3.755521172,2.39324158
Cell R19,8750,2402064,240206400,0.000305176,46.78118896,46.78088379,3.311916241,1.807242833
Cell R20,8750,2402006,240200600,0.000183105,27.71011353,27.70993042,2.334616886,1.448001079
Cell R21,8750,2401857,240185700,0,30.39764404,30.39764404,2.051720931,1.635645528
Cell R22,8750,2401799,240179900,0,30.39764404,30.39764404,1.600817775,1.422878618
Cell R24,8750,2402554,240255400,0,47.50939941,47.50939941,3.666627452,2.917301261
Cell R25,8750,2402453,240245300,0,51.70599365,51.70599365,4.288120805,3.303261744
Cell R26,8750,2402373,240237300,0,51.70599365,51.70599365,4.196871562,3.046209271
Cell R27,8750,2402251,240225100,0,50.66104126,50.66104126,4.134042994,2.725880606
Cell R28,8750,2402065,240206500,0,67.47492981,67.47492981,3.678759674,1.926637152
Cell R29,8750,2402028,240202800,0,67.47492981,67.47492981,3.401011965,1.872097993
Cell R30,8750,2401869,240186900,0,67.47492981,67.47492981,2.28304156,1.564444602
Cell R31,8750,2401802,240180200,0,30.39764404,30.39764404,1.776305885,1.481011509
Cell R35,8750,2402625,240262500,0,44.2739563,44.2739563,3.545454728,2.921250624
Cell R36,8750,2402562,240256200,0,46.81872559,46.81872559,3.590013878,2.944498297
Cell R37,8750,2402342,240234200,0,47.97770691,47.97770691,4.408115111,2.949555457
Cell R38,8750,2402280,240228000,0,53.48876953,53.48876953,4.292719083,2.558350718
Cell R39,8750,2401981,240198100,0,67.47492981,67.47492981,3.230397166,1.998343416
Cell R40,8750,2401961,240196100,0,67.47492981,67.47492981,2.690602919,1.755026016
Cell R46,8750,1962685,196268500,0,60.71963501,60.71963501,3.910846229,3.066661267
Cell R47,8750,2383659,238365900,0,60.71963501,60.71963501,4.394328666,3.157657546
Cell R48,8750,2402348,240234800,0,47.97770691,47.97770691,4.311799594,2.771928417
Cell R49,8750,2402278,240227800,0,60.99887085,60.99887085,4.238589411,2.875445684
Cell R5,8750,2402646,240264600,0,276.9668579,276.9668579,4.00916709,3.137987041
Cell R50,8750,2402126,240212600,0,77.45840454,77.45840454,4.9223918,2.875658587
Cell R51,8750,2401978,240197800,0,77.45840454,77.45840454,3.181045993,2.207327173
Cell R52,8750,2401871,240187100,0,29.07504272,29.07504272,2.312158025,1.452242065
Cell R53,8750,2401791,240179100,0,35.90357971,35.90357971,2.325028482,1.357589266
Cell R54,8750,2401590,240159000,0,17.32839966,17.32839966,1.619762333,1.126523323
Cell R58,8750,1877695,187769500,0,60.71963501,60.71963501,4.601538282,3.084181307
Cell R59,8750,2383360,238336000,0,47.97770691,47.97770691,3.991216578,2.9941266
Cell R6,8750,2402432,240243200,0,73.59170532,73.59170532,3.999744642,3.062548766
Cell R60,8750,2402283,240228300,0,60.99887085,60.99887085,3.657293695,3.007113453
Cell R61,8750,2402121,240212100,0,77.45840454,77.45840454,4.721872695,3.083476919
Cell R62,8750,2401993,240199300,0,77.45840454,77.45840454,3.827497444,2.510603594
Cell R63,8750,2401956,240195600,0,77.45840454,77.45840454,3.192417106,2.267106272
Cell R64,8750,2401796,240179600,0.003372192,38.91838074,38.91500854,2.24724734,1.331069652
Cell R65,8750,2401700,240170000,0.000457764,38.91838074,38.91792297,2.087614301,1.282766306
Cell R66,8750,2401629,240162900,0,14.65290833,14.65290833,1.451426196,1.081258032
Cell R69,8750,1363256,136325600,0,46.42706299,46.42706299,4.659134849,3.034255332
Cell R7,8750,2402312,240231200,0,44.99983215,44.99983215,3.247587574,2.892092339
Cell R70,8750,2369416,236941600,0,46.42706299,46.42706299,3.551170823,3.03656036
Cell R71,8750,2402220,240222000,0,60.99887085,60.99887085,3.461899845,3.142063005
Cell R72,8750,2402128,240212800,0,79.26013184,79.26013184,4.048136807,3.031028595
Cell R73,8750,2402072,240207200,0,79.87516785,79.87516785,4.632333948,2.928871629
Cell R74,8750,2401889,240188900,0.005874634,85.30801392,85.30213928,3.277251796,2.141254746
Cell R75,8750,2401728,240172800,0.005874634,38.91838074,38.9125061,2.301022949,1.270537433
Cell R76,8750,2401634,240163400,0.00012207,38.91838074,38.91825867,1.872747544,1.206113938
Cell R77,8750,2401520,240152000,0,14.54930115,14.54930115,1.656668962,1.156662238
Cell R8,8750,2402221,240222100,0,44.39068604,44.39068604,2.50929606,2.31609212
Cell R80,8750,2229398,222939800,0,46.42706299,46.42706299,3.688727362,3.12007676
Cell R81,8750,1859401,185940100,0,45.49035645,45.49035645,3.493682989,3.067977761
Cell R82,8750,2273416,227341600,0,79.87516785,79.87516785,3.894696599,2.830558952
Cell R83,8750,2207324,220732400,0,79.87516785,79.87516785,4.024336106,2.683872312
Cell R84,8750,2401904,240190400,0,85.30801392,85.30801392,4.011338414,2.339079974
Cell R85,8750,2401780,240178000,0,85.30801392,85.30801392,3.725964133,2.371537539
Cell R86,8750,2401663,240166300,0.00012207,25.64678955,25.64666748,2.409591313,1.459538275
Cell R87,8750,2401592,240159200,6.10352E-05,17.36358643,17.36352539,2.026404143,1.209584186
Cell R9,8750,2402225,240222500,0,37.22325134,37.22325134,2.425972982,2.008445958
Cell R90,8750,2010986,201098600,0,78.2747345,78.2747345,3.737459993,2.494083624
Cell R91,8750,2382965,238296500,0,78.2747345,78.2747345,3.914363342,2.470593128
Cell R92,8750,2401836,240183600,0,78.2747345,78.2747345,4.022587059,2.216398972
Cell R93,8750,2401670,240167000,0.00012207,35.59960938,35.5994873,3.076323366,1.963178276
Cell R97,8750,1726023,172602300,0,78.2747345,78.2747345,3.467786316,2.309955377
Cell R98,8750,2372068,237206800,0,78.2747345,78.2747345,3.480905985,2.296917875
Cell R99,8750,2401828,240182800,0,78.2747345,78.2747345,3.3698294,2.226674657
Cell S102,8750,2401472,240147200,0,11.3026123,11.3026123,1.342858447,0.972098564
Cell S108,8750,2401390,240139000,0,11.22441101,11.22441101,1.249798873,0.976859354
Cell S13,8750,2401719,240171900,0,8.604019165,8.604019165,0.628762716,0.60305859
Cell S14,8750,2401668,240166800,0,8.604019165,8.604019165,0.508475544,0.558116676
Cell S2,8750,2401824,240182400,0,8.611053467,8.611053467,0.796826565,0.686357535
Cell S23,8750,2401708,240170800,0,12.29450989,12.29450989,0.796284105,0.784847778
Cell S32,8750,2401756,240175600,0,16.76068115,16.76068115,1.314864157,1.049237545
Cell S33,8750,2401546,240154600,0,15.16029358,15.16029358,0.901048482,0.762134186
Cell S34,8750,2401490,240149000,0,13.36700439,13.36700439,0.908244917,0.718193912
Cell S41,8750,2401813,240181300,0,27.03633118,27.03633118,1.999007573,1.394121519
Cell S42,8750,2401647,240164700,0,15.87954712,15.87954712,1.371172992,1.00137883
Cell S44,8750,2401480,240148000,0,11.08206177,11.08206177,1.017411953,0.755367511
Cell S56,8750,2401468,240146800,0,11.08206177,11.08206177,0.7537093,0.637779151
Cell S67,8750,2401464,240146400,0,12.03979492,12.03979492,1.027525018,0.855965536
Cell S78,8750,2401405,240140500,0,14.2722168,14.2722168,1.190926179,0.997960455
Cell S88,8750,2401389,240138900,0,14.2722168,14.2722168,1.155786905,0.949891528
Cell S94,8750,2401515,240151500,0,17.36358643,17.36358643,1.640478379,1.132843969
Cell S95,8750,2401423,240142300,0,11.3026123,11.3026123,1.219781152,0.919130575
W287,8750,2402527,240252700,0,181.8271332,181.8271332,4.594329346,3.360284756
W295,8750,2402299,240229900,0,1292.296753,1292.296753,2.251178972,6.647167167
W338,8750,2402660,240266000,0,184.0335693,184.0335693,4.832866059,3.049691374
W342,8750,2402439,240243900,0.000167847,77.14952087,77.14935303,3.129774407,2.923029537
W345,8750,2402344,240234400,0,77.14952087,77.14952087,1.633470893,1.63977791
W387,8750,2402849,240284900,0,344.6486206,344.6486206,3.570018632,2.799295353
W393,8750,2402612,240261200,0,53.57080078,53.57080078,3.424738017,2.319521304
W440,8750,2402867,240286700,0,344.6486206,344.6486206,3.241693627,2.502724826
W441,8750,2402792,240279200,0,142.6781311,142.6781311,2.600676767,2.237160924
W445,8750,2402589,240258900,0,23.67250061,23.67250061,1.829587155,1.522613287
W500,8750,2402678,240267800,0,27.48652649,27.48652649,2.395865853,1.965631526
1,9000,2541695,254169500,0,73.59170532,73.59170532,3.999140309,3.042422941
10,9000,2501016,250101600,0,60.71963501,60.71963501,4.201855224,3.217474731
10A,9000,2513249,251324900,0,60.71963501,60.71963501,4.351636089,3.147595877
10NE,9000,2541509,254150900,0,60.71963501,60.71963501,4.320320672,3.124619194
10NW,9000,2541828,254182800,0,46.81872559,46.81872559,3.607255797,2.931717637
10SW,9000,2312966,231296600,0,60.71963501,60.71963501,4.064698705,3.075003104
11,9000,2541584,254158400,0,47.97770691,47.97770691,4.298626515,2.770586255
11NE,9000,2541598,254159800,0,47.97770691,47.97770691,4.404126609,2.930221268
11NW,9000,2541626,254162600,0,47.97770691,47.97770691,4.279573699,2.868997028
11SE,9000,2541564,254156400,0,60.99887085,60.99887085,4.241321535,2.873879143
12,9000,2541369,254136900,0,77.45840454,77.45840454,4.903844799,2.855350087
13,9000,2541229,254122900,0,77.45840454,77.45840454,3.210360442,2.218761949
14,9000,2540869,254086900,0,35.90357971,35.90357971,1.820476458,1.191469446
16,9000,1462483,146248300,0,46.42706299,46.42706299,4.614893775,3.018494369
17,9000,2541555,254155500,0,60.99887085,60.99887085,3.682744415,3.019187814
17NW,9000,2512230,251223000,0,47.97770691,47.97770691,4.024464193,3.031366179
17SE,9000,2541457,254145700,0,60.99887085,60.99887085,3.48173669,3.131626629
17SW,9000,2487789,248778900,0,46.42706299,46.42706299,3.587429604,3.038827998
18,9000,2541361,254136100,0,77.45840454,77.45840454,4.664065928,3.059629875
19,9000,2541165,254116500,0,77.45840454,77.45840454,3.794586235,2.490038407
2,9000,2541492,254149200,0,44.39068604,44.39068604,3.738663627,2.371946225
20,9000,2540943,254094300,0.005874634,38.91838074,38.9125061,2.323748038,1.305891926
21,9000,2540718,254071800,0,14.54930115,14.54930115,1.650962629,1.156510769
22,9000,2208735,220873500,0,44.40478516,44.40478516,3.611899661,3.120769781
22S,9000,2187694,218769400,0,44.40478516,44.40478516,3.691121545,3.150403551
23,9000,2382648,238264800,0,79.87516785,79.87516785,3.862873097,2.82771654
23S,9000,2541337,254133700,0,53.48876953,53.48876953,4.134606909,2.204203565
24,9000,2507794,250779400,0,78.2747345,78.2747345,3.938381538,2.495472569
24S,9000,2508854,250885400,0,78.2747345,78.2747345,3.93992081,2.493246943
25,9000,2540874,254087400,0.00012207,35.59960938,35.5994873,3.088901242,1.976613069
26,9000,2540748,254074800,6.10352E-05,17.36358643,17.36352539,2.037533383,1.228809799
27,9000,2498710,249871000,0,78.2747345,78.2747345,3.515010464,2.307076464
27A,9000,1723728,172372800,0,78.2747345,78.2747345,3.51165144,2.36704865
28,9000,2540948,254094800,0,43.83468628,43.83468628,3.171056449,2.144270855
29,9000,2540856,254085600,0,29.28427124,29.28427124,2.839495012,1.987725441
2A,9000,2541529,254152900,0,44.39068604,44.39068604,3.750684303,2.392275488
3,9000,2541262,254126200,0,37.22325134,37.22325134,2.909104433,1.747571776
31,9000,2450669,245066900,0,98.2829895,98.2829895,2.710202519,1.942551176
32,9000,2540762,254076200,0.0050354,35.40496826,35.39993286,2.866345365,1.561154175
33,9000,2403215,240321500,0.000869751,98.2829895,98.28211975,2.635846575,1.920288837
34,9000,2540836,254083600,0.007263184,35.40496826,35.39770508,2.565666616,1.507674106
4,9000,2541237,254123700,0.000183105,27.71011353,27.70993042,2.45814885,1.444069571
5,9000,2541867,254186700,0,44.2739563,44.2739563,3.566658272,2.919961316
5NE,9000,2541747,254174700,0,73.59170532,73.59170532,4.273438296,3.331656515
5NW,9000,2541828,254182800,0,51.70599365,51.70599365,3.914468119,3.20242029
5SE,9000,2541691,254169100,0,51.70599365,51.70599365,4.232576495,3.29131152
6,9000,2541516,254151600,0,50.66104126,50.66104126,4.208430461,2.688274839
6NE,9000,2541543,254154300,0,50.66104126,50.66104126,4.151543686,2.700636283
6NW,9000,2541624,254162400,0,51.70599365,51.70599365,4.198176512,3.020636272
6SW,9000,2541556,254155600,0,50.66104126,50.66104126,4.369450111,3.06457256
7,9000,2541275,254127500,0,67.47492981,67.47492981,3.520697704,1.813605602
8,9000,2541135,254113500,0,67.47492981,67.47492981,2.545171047,1.547642256
9,9000,2540920,254092000,0,19.30091858,19.30091858,1.632060174,1.161245378
Cell 1 2011/12,9000,2541695,254169500,0,73.59170532,73.59170532,3.999140309,3.042422941
Cell 1 SW 2013,9000,2541858,254185800,0,155.4672394,155.4672394,4.059819239,3.231693291
Cell 10-A 2011/12,9000,2513249,251324900,0,60.71963501,60.71963501,4.351636089,3.147595877
Cell 10 2011/12,9000,2501016,250101600,0,60.71963501,60.71963501,4.201855224,3.217474731
Cell 10 NE 2011/12,9000,2541509,254150900,0,60.71963501,60.71963501,4.320320672,3.124619194
Cell 10 NW 2011/12,9000,2541828,254182800,0,46.81872559,46.81872559,3.607255797,2.931717637
Cell 10 SE 2013,9000,2541613,254161300,0,51.70599365,51.70599365,4.198245074,3.020651461
Cell 10 SW 2011/12,9000,2312966,231296600,0,60.71963501,60.71963501,4.064698705,3.075003104
Cell 11 NE 2011/12,9000,2541598,254159800,0,47.97770691,47.97770691,4.404126609,2.930221268
Cell 11 NW 2013,9000,2541504,254150400,0,44.39068604,44.39068604,3.75771008,2.390503766
Cell 11 SW 2013,9000,2541521,254152100,0,51.70599365,51.70599365,4.176084099,2.807836036
Cell 12 2013,9000,2541311,254131100,0,67.47492981,67.47492981,3.521002729,1.813459342
Cell 13 2013,9000,2541147,254114700,0,67.47492981,67.47492981,2.58034871,1.536500211
Cell 14 2013,9000,2541030,254103000,0,30.39764404,30.39764404,1.614829736,1.441302761
Cell 15-A 2013,9000,2540772,254077200,0,15.16029358,15.16029358,0.905271742,0.770105889
Cell 15 2013,9000,2540772,254077200,0,15.16029358,15.16029358,0.947890674,0.82836523
Cell 16 2013,9000,2540642,254064200,0,13.36700439,13.36700439,0.769602028,0.63510094
Cell 17 NW 2011/12,9000,2512230,251223000,0,47.97770691,47.97770691,4.024464193,3.031366179
Cell 17 NW 2013,9000,2541845,254184500,0,47.67166138,47.67166138,3.717691109,2.975405705
Cell 17 SE 2013,9000,2541834,254183400,0,46.81872559,46.81872559,3.60721422,2.931671677
Cell 17 SW 2013,9000,2541854,254185400,0,44.2739563,44.2739563,3.564741615,2.923228953
Cell 18 2011/12,9000,2541361,254136100,0,77.45840454,77.45840454,4.664065928,3.059629875
Cell 18 NE 2013,9000,2541599,254159900,0,50.66104126,50.66104126,4.34927883,3.055198314
Cell 18 NW 2013,9000,2541696,254169600,0,51.70599365,51.70599365,4.234456496,3.300599946
Cell 18 SE 2013,9000,2541585,254158500,0,47.97770691,47.97770691,4.404094379,2.930275928
Cell 18 SSE 2013,9000,2541591,254159100,0,47.97770691,47.97770691,4.269196708,2.817926395
Cell 19 NW 2013,9000,2541491,254149100,0,50.66104126,50.66104126,4.127545919,2.701175201
Cell 2 2011/12,9000,2541492,254149200,0,44.39068604,44.39068604,3.738663627,2.371946225
Cell 2 NE 2013,9000,2541582,254158200,0,44.39068604,44.39068604,3.351273091,2.799972477
Cell 2 SW 2013,9000,2541690,254169000,0,73.59170532,73.59170532,3.998716599,3.042788499
Cell 20 2013,9000,2541261,254126100,0,67.47492981,67.47492981,3.408045981,1.89547832
Cell 21 2013,9000,2541174,254117400,0,67.47492981,67.47492981,2.709646968,1.786552884
Cell 22 2013,9000,2540974,254097400,0,19.30091858,19.30091858,1.647386451,1.151601052
Cell 23 2013,9000,2540861,254086100,0,15.87954712,15.87954712,1.362930929,1.00368283
Cell 24 2013,9000,2540677,254067700,0,13.36700439,13.36700439,0.905792928,0.718509865
Cell 25 NE 2013,9000,2501060,250106000,0,60.71963501,60.71963501,4.201962571,3.217512431
Cell 25 SE 2013,9000,2312919,231291900,0,60.71963501,60.71963501,4.064524415,3.074933276
Cell 26 NE 2013,9000,2541610,254161000,0,47.97770691,47.97770691,4.298565004,2.770557453
Cell 26 NNW 2013,9000,2541512,254151200,0,60.71963501,60.71963501,4.3203787,3.124536825
Cell 26 NW 2013,9000,2513272,251327200,0,60.71963501,60.71963501,4.351615399,3.147537903
Cell 27 NW 2013,9000,2541544,254154400,0,60.99887085,60.99887085,4.241230227,2.873920378
Cell 28 2013,9000,2541362,254136200,0,77.45840454,77.45840454,4.903749294,2.855345607
Cell 29 2013,9000,2541165,254116500,0,77.45840454,77.45840454,3.210135832,2.21898589
Cell 3 NE 2013,9000,2541452,254145200,0,44.39068604,44.39068604,2.50695189,2.241924526
Cell 3 NW 2013,9000,2541552,254155200,0,66.74827576,66.74827576,3.238302776,2.895536424
Cell 30 2013,9000,2540890,254089000,0.000167847,38.91838074,38.91821289,2.070679021,1.28147572
Cell 31 2013,9000,2540798,254079800,0,35.90357971,35.90357971,1.628936523,1.137166674
Cell 32 2013,9000,2540688,254068800,0,12.03979492,12.03979492,1.023447922,0.853505594
Cell 33 NE 2013,9000,2512208,251220800,0,47.97770691,47.97770691,4.024461513,3.031276605
Cell 33 SE 2013,9000,2487720,248772000,0,46.42706299,46.42706299,3.587327054,3.038847034
Cell 33 SW 2013,9000,1434309,143430900,0,46.42706299,46.42706299,4.638199795,3.043593317
Cell 34 N 2013,9000,2541531,254153100,0,60.99887085,60.99887085,4.019329012,3.112737726
Cell 34 NW 2013,9000,2541541,254154100,0,60.99887085,60.99887085,3.682694481,3.01913243
Cell 34 SE 2013,9000,2541492,254149200,0,60.99887085,60.99887085,3.481279213,3.131452135
Cell 35 2013,9000,2541328,254132800,0,79.26013184,79.26013184,4.699807436,3.077919257
Cell 37 2013,9000,2540917,254091700,0.005874634,38.91838074,38.9125061,2.316995446,1.303825289
Cell 38 2013,9000,2540711,254071100,0,14.54930115,14.54930115,1.640992807,1.157234426
Cell 39 2013,9000,2540579,254057900,0,14.2722168,14.2722168,1.186096276,0.995472979
Cell 4 2013,9000,2541324,254132400,0,37.22325134,37.22325134,2.386813527,1.497018186
Cell 40 NE 2013,9000,2328693,232869300,0,46.42706299,46.42706299,3.669667732,3.11314773
Cell 41 N 2013,9000,2215291,221529100,0,44.40478516,44.40478516,3.4711381,3.080447484
Cell 41 NW 2013,9000,2168274,216827400,0,44.40478516,44.40478516,3.46802222,3.028824779
Cell 42 NW 2013,9000,2395730,239573000,0,79.87516785,79.87516785,3.877103938,2.814858203
Cell 43 2013,9000,2541006,254100600,0,85.30801392,85.30801392,3.723322246,2.357432324
Cell 44 2013,9000,2540982,254098200,0.00012207,38.91838074,38.91825867,2.84497411,1.827891704
Cell 45 2013,9000,2540763,254076300,6.10352E-05,17.36358643,17.36352539,2.03678008,1.228360859
Cell 47 2013,9000,2100782,210078200,0,78.2747345,78.2747345,3.759629201,2.48824706
Cell 48 2013,9000,2509119,250911900,0,78.2747345,78.2747345,3.940067856,2.492292191
Cell 49 2013,9000,2540890,254089000,0.00012207,35.59960938,35.5994873,3.089180378,1.976777192
Cell 5 2011/12 Summer,9000,2541895,254189500,0,44.2739563,44.2739563,3.564710877,2.92321767
Cell 5 2013,9000,2541124,254112400,0,13.65927124,13.65927124,1.320087256,1.119194677
Cell 50 2013,9000,2540865,254086500,0,29.28427124,29.28427124,2.839468971,1.987683511
Cell 51 2013,9000,2540582,254058200,0,11.3026123,11.3026123,1.220300781,0.917352861
Cell 52 2013,9000,2541004,254100400,0,78.2747345,78.2747345,3.422122955,2.273364916
Cell 53 2013,9000,2540993,254099300,0,43.83468628,43.83468628,3.17111736,2.144289231
Cell 54 2013,9000,2540718,254071800,0,18.32563782,18.32563782,2.114835817,1.495828431
Cell 55 2013,9000,2540553,254055300,0,11.22441101,11.22441101,1.262559372,0.985683144
Cell 56 2013,9000,2402114,240211400,0.000869751,98.2829895,98.28211975,2.636172381,1.922718117
Cell 57 2013,9000,2540797,254079700,0.0050354,35.40496826,35.39993286,2.866354577,1.561222131
Cell 58 2013,9000,2540636,254063600,0,18.16070557,18.16070557,2.125476075,1.503332266
Cell 59 2013,9000,2326552,232655200,0.000869751,98.2829895,98.28211975,2.547899099,1.884665472
Cell 6 2011/12,9000,2541516,254151600,0,50.66104126,50.66104126,4.208430461,2.688274839
Cell 6 2013,9000,2541001,254100100,0,8.611053467,8.611053467,0.801752771,0.692233583
Cell 6 NE 2011/12,9000,2541543,254154300,0,50.66104126,50.66104126,4.151543686,2.700636283
Cell 6 NW 2011/12,9000,2541624,254162400,0,51.70599365,51.70599365,4.198176512,3.020636272
Cell 6 SW 2011/12,9000,2541556,254155600,0,50.66104126,50.66104126,4.369450111,3.06457256
Cell 60 2013,9000,2540790,254079000,0.007263184,35.40496826,35.39770508,2.507843096,1.448562161
Cell 61 2013,9000,2540586,254058600,0,31.38922119,31.38922119,2.418883438,1.450728551
Cell 7 2013,9000,2540835,254083500,0,8.604019165,8.604019165,0.50831511,0.557768978
Cell 9 NW 2013,9000,2541808,254180800,0,73.59170532,73.59170532,4.261310414,3.20442033
Cell 9 SE 2013,9000,2541767,254176700,0,73.59170532,73.59170532,4.273527024,3.331600002
Cell 9 SW 2013,9000,2541796,254179600,0,51.70599365,51.70599365,3.915183256,3.203225063
Cell R1,9000,2541944,254194400,0,292.9613647,292.9613647,3.264920041,3.059710621
Cell R10,9000,2541302,254130200,0,37.22325134,37.22325134,2.387117221,1.497255535
Cell R100,9000,2540858,254085800,0,29.28427124,29.28427124,2.839679682,1.987771957
Cell R101,9000,2540811,254081100,0,25.82263184,25.82263184,2.047940303,1.588112177
Cell R104,9000,2221081,222108100,0,45.72244263,45.72244263,2.99716303,2.129689265
Cell R105,9000,2540989,254098900,0,43.83468628,43.83468628,3.171148228,2.144252875
